,BAA,SI,AAA,PPIR,CAPE,INDPRO,BBY,INF,ADVDECL,URR,SIM,ASP,DTOM,CLOSE,LOW,HIGH,OPEN,PER,EPS,CRP,TOM,FOMC,RELINF,CATY,DVY,FEDFUNDS,US3M,ASPFWR5,UR,HS,TERM,US10YR,DXY,NOS,NAPMNEWO,NAPMPRIC,NAPMPMI
1982-10-12,15.4,2.23,12.66,0,8.39161051442205,441.376474564029,0.0,0.0579414284861892,0.0,0,0,5.63386765490471,0,134.44,133.59,135.85,134.48,9.441011236,14.24,2.74,0,0,0.0,19.0008267943592,0.051249628,9.2,7.38,0.0153224367371406,10.1,1002.0,3.1519999999999997,10.532,121.23,-0.161649186,40.4,41.2,38.8
1982-10-13,15.21,2.23,12.49,0,8.53406051906486,441.376474564029,0.0,0.0579414284861892,0.0,0,0,5.730138802308661,0,136.71,134.14,137.97,134.42,9.600421348,14.24,2.72,0,0,0.0,19.322057190131304,0.050402137,9.69,7.42,0.0177743513049229,10.1,1002.0,2.972,10.392000000000001,122.26,-0.161649186,40.4,41.2,38.8
1982-10-14,15.21,2.23,12.49,0,8.40121850564337,441.376474564029,0.0,0.048227374765716,0.0,0,0,5.64158598964589,0,134.57,134.55,136.89,136.71,9.450140449,14.24,2.72,0,0,-0.00777124297637855,19.0199944770061,0.051207195999999996,9.57,7.54,0.0323182800641322,10.1,1002.0,3.072,10.612,122.66,-0.161649186,40.4,41.2,38.8
1982-10-15,15.21,2.23,12.49,0,8.33952892538025,439.137608388704,0.0,0.048227374765716,0.0,0,0,5.60080749702534,0,133.57,133.28,134.61,134.55,9.37991573,14.24,2.72,0,0,-0.0058284322322839106,18.879047700868,0.051594135,9.43,7.56,0.0380992714885583,10.1,1002.0,3.1919999999999997,10.752,122.77,-0.161649186,40.4,41.2,38.8
1982-10-18,15.21,2.23,12.49,0,8.53758312600733,439.137608388704,0.0,0.048227374765716,0.0,0,0,5.73445623892596,0,136.73,133.59,136.73,133.59,9.601825843,14.24,2.72,0,0,-0.0038856214881892704,19.3260885421161,0.050405213,9.59,7.43,-0.0257690336838287,10.1,1002.0,3.1519999999999997,10.582,122.55,-0.161649186,40.4,41.2,38.8
1982-10-19,15.21,2.23,12.49,0,8.528973212665809,439.137608388704,0.0,0.048227374765716,0.0,0,0,5.7293102680965,0,136.58,135.72,137.96,136.73,9.591292135,14.24,2.72,0,0,-0.0019428107440946397,19.3052852228877,0.050464057,9.42,7.48,-0.0159770352524353,10.1,1146.0,3.082,10.562000000000001,122.53,-0.161649186,40.4,41.2,38.8
1982-10-20,14.53,2.23,11.94,0,8.69522748203288,439.137608388704,0.0,0.048227374765716,0.0,0,0,5.84161874256359,1,139.23,136.37,139.23,136.58,9.77738764,14.24,2.59,0,0,0.0,19.6802617237821,0.049506982000000005,9.81,7.56,-0.0292336087068422,10.1,1146.0,3.1319999999999997,10.692,123.07,-0.161649186,40.4,41.2,38.8
1982-10-21,14.53,2.23,11.94,0,8.68537963612923,439.137608388704,0.0,0.048227374765716,0.0,0,0,5.835631601953519,2,139.06,137.63,140.27,139.23,9.765449438,14.24,2.59,0,0,0.0,19.656635019279,0.049570928,9.49,7.57,-0.0405670110877213,10.1,1146.0,3.122,10.692,123.4,-0.161649186,40.4,41.2,38.8
1982-10-22,14.53,2.47,11.94,0,8.671781632610099,439.137608388704,0.0,0.048227374765716,0.0,0,0,5.8271253926339295,3,138.83,138.75,140.4,139.06,9.749297752999999,14.24,2.59,0,0,0.0,19.624524928464,0.04965533900000001,9.42,7.64,-0.0380004659770184,10.1,1146.0,3.1719999999999997,10.812000000000001,123.41,-0.161649186,40.4,41.2,38.8
1982-10-25,14.53,2.47,11.94,0,8.328345157577,439.137608388704,0.0,0.048227374765716,0.0,0,0,5.59699954790825,4,133.32,133.32,138.81,138.81,9.362359551,14.24,2.59,0,0,0.0,18.8460348814111,0.051709933,9.55,7.87,0.0155817629469968,10.1,1146.0,3.242,11.112,124.42,-0.161649186,40.4,41.2,38.8
1982-10-26,14.53,2.47,11.94,0,8.40155132611231,439.137608388704,0.0,0.048227374765716,0.0,0,0,5.64684448171337,5,134.48,131.5,134.48,133.29,9.443820225,14.24,2.59,1,0,0.0,19.010398498580898,0.051266253,9.4,7.96,0.0217102090060405,10.1,1146.0,2.912,10.872,124.17,-0.11602895699999999,40.4,41.2,38.8
1982-10-27,14.48,2.47,11.95,0,8.452277080153719,439.137608388704,0.0,0.048227374765716,0.0,0,0,5.68158305448829,4,135.28,134.48,135.92,134.48,9.5,14.24,2.53,1,0,0.0,19.1238763517992,0.050965428,9.41,8.0,0.0541459338051071,10.1,1146.0,2.9019999999999997,10.902000000000001,124.05,-0.11602895699999999,40.4,41.2,38.8
1982-10-28,14.48,2.47,11.95,0,8.34742258376273,439.137608388704,0.0,0.048227374765716,0.0,0,0,5.611751896091549,3,133.59,133.59,135.42,135.28,9.381320225,14.24,2.53,1,0,0.0,18.8853514805988,0.05161255,9.44,7.91,0.0596086230274472,10.1,1146.0,2.862,10.772,124.76,-0.11602895699999999,40.4,41.2,38.8
1982-10-29,14.48,2.47,11.95,0,8.35565751899221,439.137608388704,0.0,0.048227374765716,0.0,0,0,5.617932967513441,2,133.71,132.64,134.02,133.54,9.389747191,14.24,2.53,1,0,0.0,18.9026975723025,0.051567417000000004,9.41,7.9,0.0608082692107069,10.1,1146.0,2.812,10.712,124.78,-0.11602895699999999,40.4,41.2,38.8
1982-11-01,14.48,2.47,11.95,0,8.46638741381334,439.137608388704,0.0,0.048227374765716,0.0,0,1,5.693021207538741,1,135.47,133.22,136.03,133.72,9.513342697,14.24,2.53,1,0,0.0,19.1518966051936,0.050898635,9.43,7.81,0.0355351901976992,10.1,1146.0,2.752,10.562000000000001,124.36,-0.11602895699999999,40.4,41.2,38.8
1982-11-02,14.48,2.47,11.95,0,8.59338671377057,439.137608388704,0.0,0.048227374765716,0.0,0,1,5.77905079115113,0,137.49,135.48,138.51,135.48,9.655196629,14.24,2.53,0,0,0.0,19.437862935492102,0.050151988,9.25,7.81,0.0389130315096408,10.1,1146.0,,,,-0.11602895699999999,40.4,41.2,38.8
1982-11-03,14.57,2.47,12.0,0,8.93043263907903,439.137608388704,0.0,0.048227374765716,0.0,0,1,6.0063266166124905,0,142.87,137.53,142.88,137.53,10.03300562,14.24,2.57,0,0,0.0,20.1988748962774,0.048264545,9.68,7.79,-0.012575288091918999,10.1,1146.0,2.6719999999999997,10.462,124.51,-0.11602895699999999,40.4,41.2,38.8
1982-11-04,14.57,2.47,12.0,0,8.868079805396698,439.137608388704,0.0,0.048227374765716,0.0,0,1,5.9650068083319905,0,141.86,141.65,143.99,142.85,9.962078652,14.24,2.57,0,0,0.0,20.056484244581497,0.048609293,9.55,7.73,-0.0012517176617185,10.1,1146.0,2.6919999999999997,10.422,125.38,-0.11602895699999999,40.4,41.2,38.8
1982-11-05,14.57,2.47,12.0,0,8.887645595024221,439.137608388704,0.0,0.048227374765716,0.0,0,1,5.97876269064389,0,142.16,141.32,142.43,141.85,10.03246295,14.17,2.57,0,0,0.0,20.0993016423647,0.048507829,9.4,7.78,-0.0192260762773972,10.4,1146.0,2.702,10.482000000000001,125.36,-0.11602895699999999,40.4,41.2,38.8
1982-11-08,14.57,2.47,12.0,0,8.78091518714896,439.137608388704,0.0,0.048227374765716,0.0,0,1,5.90756691682462,0,140.44,139.98,142.12,142.12,9.911079746,14.17,2.57,0,0,0.0,19.8565165156797,0.049103046,9.45,7.92,-0.0251259791081638,10.4,1146.0,2.6319999999999997,10.552,126.02,-0.11602895699999999,40.4,41.2,38.8
1982-11-09,14.57,2.47,12.0,0,8.94304375019516,439.137608388704,0.0,0.048227374765716,0.0,0,1,6.01723560709139,0,143.02,140.46,143.16,140.48,10.09315455,14.17,2.57,0,0,0.0,20.2217011160634,0.04821836400000001,9.31,8.0,-0.0551327619557831,10.4,1146.0,2.512,10.512,125.2,-0.11602895699999999,40.4,41.2,38.8
1982-11-10,14.44,2.47,11.68,0,8.82754262510167,439.137608388704,0.0,0.048227374765716,0.0,0,1,5.940122382910889,0,141.16,140.8,144.36,143.04,9.96189132,14.17,2.76,0,0,0.0,19.9591122805194,0.04885484,9.64,8.08,-0.0236648044972947,10.4,1146.0,2.4019999999999997,10.482000000000001,124.85,-0.11602895699999999,40.4,41.2,38.8
1982-11-11,14.44,2.47,11.68,0,8.86587169575572,439.137608388704,0.0,0.048227374765716,0.0,0,1,5.9665130420926396,0,141.76,139.88,141.76,141.15,10.0042343,14.17,2.76,0,0,0.0,20.0443473411069,0.048649181,9.64,8.08,-0.0249268226565502,10.4,1146.0,,,,-0.11602895699999999,40.4,41.2,38.8
1982-11-12,14.44,2.47,11.68,0,8.727198770155999,439.137608388704,0.0,0.0450102138139403,0.0,0,1,5.87379735415128,0,139.53,139.53,141.85,141.75,9.846859562,14.17,2.76,0,0,-0.0025737287614205698,19.729425564757303,0.049427556,9.61,8.28,-0.0186505114103688,10.4,1146.0,2.302,10.582,125.42,-0.11602895699999999,40.4,41.2,38.8
1982-11-15,14.44,2.47,11.68,0,8.57161071043441,439.137608388704,0.0,0.0450102138139403,0.0,0,1,5.76969743494136,0,137.03,137.0,139.54,139.54,9.670430487,14.17,2.76,0,1,-0.0019302965710654302,19.3763121681398,0.05033019,9.82,8.43,-0.0212173159435971,10.4,1146.0,2.222,10.652000000000001,125.42,-0.11602895699999999,40.4,41.2,38.8
1982-11-16,14.44,2.47,11.68,0,8.43715217978681,435.93922813823997,0.0,0.0490960213365206,0.0,0,1,5.70305066619241,0,135.42,134.05,136.97,136.97,9.556810162,14.17,2.76,0,0,0.00198178163735392,19.071015464691,0.050929442000000005,9.56,8.4,-0.019059300690978002,10.4,1146.0,2.272,10.672,124.86,-0.11602895699999999,40.4,41.2,38.8
1982-11-17,14.39,2.47,11.62,0,8.59433970849152,435.93922813823997,0.0,0.0490960213365206,0.0,0,1,5.809899390663741,0,137.93,135.47,137.93,135.47,9.733944954,14.17,2.77,0,0,0.0018080523231930102,19.424941476527604,0.05000351,9.42,8.36,-0.0303080583286997,10.4,1122.0,2.2319999999999998,10.592,125.09,-0.11602895699999999,40.4,41.2,38.8
1982-11-18,14.39,2.47,11.62,0,8.62069399165482,435.93922813823997,0.0,0.0490960213365206,0.0,0,1,5.82831275756176,1,138.34,137.47,138.78,137.93,9.762879323,14.17,2.77,0,0,0.0016343230090321,19.483129381834,0.049856174,9.5,8.27,-0.0258423926996636,10.4,1122.0,2.1919999999999997,10.462,124.91,-0.11602895699999999,40.4,41.2,38.8
1982-11-19,14.39,2.47,11.62,0,8.53923706216874,435.93922813823997,0.0,0.0490960213365206,0.0,0,1,5.77384423412558,2,137.02,137.0,138.93,138.35,9.669724771,14.17,2.77,0,0,0.000817161504516051,19.2976690115733,0.050337339,9.06,8.1,-0.0213233444099717,10.4,1122.0,2.322,10.422,123.72,-0.11602895699999999,40.4,41.2,38.8
1982-11-22,14.39,2.47,11.62,0,8.3655203939112,435.93922813823997,0.0,0.0490960213365206,0.0,0,1,5.656999648091099,3,134.22,134.21,137.1,137.03,9.472124206,14.17,2.77,0,0,0.0,18.903754031948896,0.051388327000000004,8.79,7.96,0.0311261660210898,10.4,1122.0,2.472,10.432,123.83,-0.11602895699999999,40.4,41.2,38.8
1982-11-23,14.39,2.47,11.62,0,8.28589307125289,435.93922813823997,0.0,0.0490960213365206,0.0,0,1,5.603773731887691,4,132.93,132.89,134.28,134.21,9.381086802999999,14.17,2.77,0,0,0.0,18.722496056930602,0.051887913,8.54,7.95,0.0420589661105242,10.4,1122.0,2.582,10.532,124.16,-0.11602895699999999,40.4,41.2,38.8
1982-11-24,14.23,2.47,11.7,0,8.345888659868919,435.93922813823997,0.0,0.0490960213365206,0.0,0,1,5.6449659947829005,5,133.88,132.92,133.88,132.92,9.448129852000001,14.17,2.53,1,0,0.0,18.856728708361,0.05152061,8.36,7.93,0.0356409004071958,10.4,1122.0,2.662,10.592,123.08,-0.11602895699999999,40.4,41.2,38.8
1982-11-26,14.23,2.26,11.7,0,8.40901204885271,435.93922813823997,0.0,0.0490960213365206,0.0,0,1,5.68827482566347,4,134.88,133.89,134.88,133.89,9.518701482,14.17,2.53,1,0,0.0,18.998009527064603,0.051139225,8.54,7.93,0.0272498823344771,10.4,1122.0,2.582,10.512,122.64,0.003372884,40.4,41.2,38.8
1982-11-29,14.23,2.26,11.7,0,8.36739823647097,435.93922813823997,0.0,0.0490960213365206,0.0,0,1,5.66074197757959,3,134.2,133.69,135.29,134.89,9.470712772999999,14.17,2.53,1,0,0.0,18.902660866814,0.051398942,8.83,8.26,0.0542647558969414,10.4,1122.0,2.522,10.782,121.88,0.003372884,40.4,41.2,38.8
1982-11-30,14.23,2.26,11.7,0,8.63880326894779,435.93922813823997,0.0,0.0490960213365206,0.0,0,1,5.84495411497748,2,138.54,134.19,138.54,134.2,9.776993649,14.17,2.53,1,0,0.0,19.5144125309219,0.04978935599999999,8.93,8.28,0.029127031410432002,10.4,1122.0,2.512,10.792,121.0,0.003372884,40.4,41.2,38.8
1982-12-01,14.18,2.26,11.67,0,8.65083302344221,435.93922813823997,0.0,0.0490960213365206,0.0,0,1,5.8536933978886605,1,138.72,138.35,140.37,138.56,9.789696542,14.17,2.51,1,0,0.0,19.5402105215981,0.049725322999999995,9.1,8.28,0.0214443209039186,10.4,1122.0,2.4619999999999997,10.742,121.03,0.003372884,40.4,41.2,38.8
1982-12-02,14.18,2.26,11.67,0,8.657874962788151,435.93922813823997,0.0,0.0490960213365206,0.0,0,1,5.859058561782651,0,138.82,138.66,139.63,138.72,9.796753705,14.17,2.51,0,0,0.0,19.554740033506103,0.049690075,9.09,8.04,0.00789212357786939,10.4,1122.0,2.642,10.682,120.33,0.003372884,40.4,41.2,38.8
1982-12-03,14.18,2.26,11.67,0,8.65077887610633,435.93922813823997,0.0,0.0490960213365206,0.0,0,1,5.85471735623817,0,138.69,138.59,139.59,138.87,10.13075237,13.69,2.51,0,0,0.0,19.5368702215054,0.049737223,8.93,7.84,0.00576411930600977,10.8,1122.0,2.6319999999999997,10.472000000000001,119.58,0.003372884,40.4,41.2,38.8
1982-12-06,14.18,2.26,11.67,0,8.84392724465778,435.93922813823997,0.0,0.0490960213365206,0.0,0,1,5.98588357909845,0,141.77,138.01,141.77,138.7,10.35573411,13.69,2.51,0,0,0.0,19.9711929731542,0.048657226,8.81,7.88,-0.0134851117581623,10.8,1122.0,2.582,10.462,119.68,0.003372884,40.4,41.2,38.8
1982-12-07,14.18,2.26,11.67,0,8.9042302775484,435.93922813823997,0.0,0.0490960213365206,0.0,0,1,6.02714098978371,0,142.72,141.79,143.68,141.79,10.42512783,13.69,2.51,0,0,0.0,20.1054741478874,0.0483339,8.51,7.93,-0.0386297412896544,10.8,1122.0,2.552,10.482000000000001,119.36,0.003372884,41.5,37.3,39.2
1982-12-08,14.16,2.26,11.83,0,8.84848853547066,435.93922813823997,0.0,0.0490960213365206,0.0,0,1,5.98985746639846,0,141.81,141.81,143.58,142.71,10.35865595,13.69,2.33,0,0,0.0,19.9777301132947,0.04864462,8.7,7.97,-0.0480086407038171,10.8,1122.0,2.6519999999999997,10.622,119.53,0.003372884,41.5,37.3,39.2
1982-12-09,14.16,2.26,11.83,0,8.73656929817652,435.93922813823997,0.0,0.0490960213365206,0.0,0,1,5.91455205665926,0,140.0,139.92,141.8,141.8,10.22644266,13.69,2.33,0,0,0.0,19.7231878538953,0.049274093,8.84,7.96,-0.0347166813497398,10.8,1122.0,2.622,10.582,120.66,0.003372884,41.5,37.3,39.2
1982-12-10,14.16,2.26,11.83,0,8.71075079341212,435.93922813823997,0.0,0.0490960213365206,0.0,0,1,5.897532631515619,0,139.57,139.35,141.15,139.99,10.19503287,13.69,2.33,0,0,0.0,19.663052425994803,0.049425900999999994,8.83,8.04,-0.0155764679746472,10.8,1122.0,2.622,10.662,120.48,0.003372884,41.5,37.3,39.2
1982-12-13,14.16,2.26,11.83,0,8.73548453341076,435.93922813823997,0.0,0.0490960213365206,0.0,0,1,5.91473645961304,0,139.95,139.5,140.12,139.57,10.22279036,13.69,2.33,0,0,0.0,19.717031804422,0.049291697,8.99,8.0,-0.0272614089070396,10.8,1122.0,2.612,10.612,121.45,0.003372884,41.5,37.3,39.2
1982-12-14,14.16,2.26,11.83,0,8.57669114354496,435.93922813823997,0.0,0.0490960213365206,0.0,0,1,5.80768978223097,0,137.39,137.34,142.5,139.99,10.03579255,13.69,2.33,0,0,0.0,19.356798342435397,0.050210153,8.55,7.68,0.00831187275476838,10.8,1122.0,2.782,10.462,119.98,0.003372884,41.5,37.3,39.2
1982-12-15,14.11,2.26,11.79,0,8.44345758329443,433.700361962916,0.0,0.0448225105591389,0.0,0,1,5.717953297243089,0,135.24,135.12,137.4,137.4,9.878743607999999,13.69,2.32,0,0,-0.0034188086219053603,19.0543142966349,0.051008378,9.13,7.63,0.0256777519177366,10.8,1122.0,2.872,10.502,120.46,0.003372884,41.5,37.3,39.2
1982-12-16,14.11,2.26,11.79,0,8.45680021966724,433.700361962916,0.0,0.0438026226583936,0.0,0,1,5.7216377009121,0,135.3,134.79,135.78,135.22,9.88312637,13.69,2.32,0,0,-0.0033800167870252197,19.082633040724,0.050985757,8.99,7.83,0.0316221816812055,10.8,1428.0,2.762,10.592,119.35,0.003372884,41.5,37.3,39.2
1982-12-17,14.11,2.26,11.79,0,8.59467642799868,433.700361962916,0.0,0.0438026226583936,0.0,0,1,5.8154041196709,0,137.49,134.84,138.57,135.35,10.04309715,13.69,2.32,0,0,-0.0023213370513998303,19.3919291204682,0.050173634,8.79,7.87,0.033005068639687996,10.8,1428.0,2.772,10.642000000000001,119.61,0.003372884,41.5,37.3,39.2
1982-12-20,14.11,2.26,11.79,0,8.51877041397984,433.700361962916,0.0,0.0438026226583936,0.0,0,1,5.7645336769804505,0,136.26,136.19,137.84,137.49,9.953250548,13.69,2.32,0,1,-0.00126265731577444,19.2188625706906,0.050626545,8.6,7.88,0.0320140930045258,10.8,1428.0,2.822,10.702,119.28,0.003372884,41.5,37.3,39.2
1982-12-21,14.11,2.26,11.79,0,8.666688128929652,433.700361962916,0.0,0.0438026226583936,0.0,0,1,5.865106367765519,1,138.61,136.07,139.27,136.24,10.12490869,13.69,2.32,0,0,-0.00020397758014904799,19.550742079788,0.04976822,8.39,7.9,0.0182534380477374,10.8,1428.0,2.642,10.542,118.92,0.003372884,41.5,37.3,39.2
1982-12-22,14.15,2.26,11.82,0,8.68144404695006,433.700361962916,0.0,0.0438026226583936,0.0,0,1,5.87557062030761,2,138.83,138.6,139.69,138.63,10.14097882,13.69,2.33,0,0,0.0,19.582195651947,0.049689354000000005,8.5,7.92,0.0102141441324632,10.8,1428.0,2.612,10.532,118.68,0.003372884,41.5,37.3,39.2
1982-12-23,14.15,2.1,11.82,0,8.73810443930267,433.700361962916,0.0,0.0438026226583936,0.0,0,1,5.914392706349809,3,139.72,138.84,139.94,138.84,10.20598977,13.69,2.33,0,0,0.0,19.7081570415986,0.04937227,8.62,7.92,0.00603403288866647,10.8,1428.0,2.552,10.472000000000001,118.43,0.003372884,41.5,37.3,39.2
1982-12-27,14.15,2.1,11.82,0,8.89297634668941,433.700361962916,0.0,0.0438026226583936,0.0,0,1,6.01968098620064,4,142.18,139.72,142.32,139.73,10.38568298,13.69,2.33,0,0,0.0,20.055584299406103,0.048517473,8.7,7.91,-0.027896840705622,10.8,1428.0,2.5180000000000002,10.427999999999999,117.84,-0.09414325,41.5,37.3,39.2
1982-12-28,14.15,2.1,11.82,0,8.805797148535769,433.700361962916,0.0,0.0438026226583936,0.0,0,1,5.96113967691662,5,140.77,140.75,142.34,142.18,10.28268809,13.69,2.33,1,0,0.0,19.8571212941538,0.049002875999999994,8.99,8.05,0.00359794400681354,10.8,1428.0,2.378,10.427999999999999,117.23,-0.09414325,41.5,37.3,39.2
1982-12-29,14.15,2.1,11.82,0,8.836213072438039,433.700361962916,0.0,0.0438026226583936,0.0,0,1,5.9821987394205705,4,141.24,140.68,141.73,140.77,10.31701972,13.69,2.33,1,0,0.0,19.923849485118,0.048839249,9.46,8.14,0.00456188998848398,10.8,1428.0,2.307,10.447000000000001,117.05,-0.09414325,41.5,37.3,39.2
1982-12-30,14.2,2.1,11.91,0,8.78029012599501,433.700361962916,0.0,0.0438026226583936,0.0,0,1,5.94481218184667,3,140.33,140.22,141.68,141.24,10.25054785,13.69,2.29,1,0,0.0,19.795908252462002,0.049155109,10.75,8.02,0.0340571290938765,10.8,1428.0,2.414,10.434000000000001,117.91,-0.09414325,41.5,37.3,39.2
1982-12-31,14.2,2.1,11.91,0,8.800696318980991,433.700361962916,0.0,0.0438026226583936,0.0,0,1,5.9591013196096805,2,140.64,140.27,140.78,140.34,10.27319211,13.69,2.29,1,0,0.0,19.840066670067,0.049045915,11.2,7.92,0.0312213785657808,10.8,1428.0,2.469,10.389000000000001,117.36,-0.09414325,41.5,37.3,39.2
1983-01-03,14.2,2.1,11.91,0,8.65776415367564,433.700361962916,0.0,0.0438026226583936,0.0,0,1,5.86280410539659,1,138.34,138.2,141.33,140.65,10.10518627,13.69,2.29,1,0,0.0,19.516026616209103,0.049860477,9.19,7.92,0.0586580877291789,10.8,1428.0,2.4019999999999997,10.322000000000001,116.97,-0.09414325,41.5,37.3,39.2
1983-01-04,14.2,2.1,11.91,0,8.847153460142241,433.700361962916,0.0,0.0438026226583936,0.0,0,1,5.99152395724208,0,141.35,138.08,141.36,138.33,10.32505478,13.69,2.29,0,0,0.0,19.941085825389102,0.048797873,9.47,8.0,0.0302850789350798,10.8,1428.0,2.372,10.372,116.52,-0.09414325,41.5,37.3,39.2
1983-01-05,14.11,2.1,11.82,0,8.88635118119957,433.700361962916,0.0,0.0438026226583936,0.0,0,1,6.01853780744316,0,141.96,141.15,142.6,141.35,10.36961286,13.69,2.29,0,0,0.0,20.0275736977263,0.048587350999999994,8.46,7.98,0.0321866988473411,10.8,1428.0,2.372,10.352,115.98,-0.09414325,41.5,37.3,39.2
1983-01-06,14.11,2.1,11.82,0,9.09458984792632,433.700361962916,0.0,0.0438026226583936,0.0,0,1,6.160026084301241,0,145.27,142.01,145.78,142.01,10.61139518,13.69,2.29,0,0,0.0,20.494986705779898,0.047479460999999994,8.48,7.94,0.0024991468042079197,10.8,1428.0,2.452,10.392000000000001,116.2,-0.09414325,41.5,37.3,39.2
1983-01-07,14.11,2.1,11.82,0,9.08999488944445,433.700361962916,0.0,0.0438026226583936,0.0,0,1,6.157367421580499,0,145.18,145.15,146.46,145.27,10.60482104,13.69,2.29,0,0,0.0,20.4827305354385,0.047508074000000004,8.27,7.76,0.00947881356221235,10.8,1428.0,2.602,10.362,115.76,-0.09414325,46.0,39.1,42.8
1983-01-10,14.11,2.1,11.75,0,9.191224243962631,433.700361962916,0.0,0.0438026226583936,0.0,0,1,6.22638446080817,0,146.78,144.58,147.25,145.19,10.72169467,13.69,2.36,0,0,0.0,20.708912663916898,0.046989393,8.34,7.72,-0.00107292691116882,10.8,1428.0,2.662,10.382,115.43,-0.09414325,46.0,39.1,42.8
1983-01-11,14.11,2.1,11.72,0,9.1296477640829,433.700361962916,0.0,0.0438026226583936,0.0,0,1,6.185122748318389,0,145.78,145.38,146.83,146.79,10.64864865,13.69,2.39,0,0,0.0,20.5682674728935,0.047310907,8.47,7.69,0.0036491001863645897,10.8,1428.0,2.6519999999999997,10.342,115.94,-0.09414325,46.0,39.1,42.8
1983-01-12,14.04,2.1,11.71,0,9.18768608695697,433.700361962916,0.0,0.0438026226583936,0.0,0,1,6.22489037915964,0,146.69,145.76,148.36,145.76,10.71512053,13.69,2.33,0,0,0.0,20.6971060405842,0.0470166,8.87,7.68,-0.0103146071328943,10.8,1428.0,2.642,10.322000000000001,116.67,-0.09414325,46.0,39.1,42.8
1983-01-13,14.04,2.1,11.65,0,9.12797268754099,433.700361962916,0.0,0.0406094320792381,0.0,0,1,6.18488632802188,0,145.72,145.67,146.94,146.67,10.64426589,13.69,2.39,0,0,-0.0025545524633244603,20.5606873911083,0.047328481,8.64,7.66,0.0033190204124253,10.8,1428.0,2.612,10.272,115.94,-0.09414325,46.0,39.1,42.8
1983-01-14,14.04,2.1,11.65,0,9.18727534033289,430.821819737498,0.0,0.0406094320792381,0.0,0,1,6.22551768629412,0,146.65,145.72,147.12,145.72,10.71219869,13.69,2.39,0,0,-0.0019159143474933398,20.6923533779979,0.047027259,8.43,7.55,-0.0198531552655897,10.8,1428.0,2.7319999999999998,10.282,116.39,-0.09414325,46.0,39.1,42.8
1983-01-17,14.04,2.1,11.65,0,9.220287021546891,430.821819737498,0.0,0.0375435124574031,0.0,0,1,6.22922377286217,0,146.71,146.64,147.9,146.65,10.71658145,13.69,2.39,0,0,-0.00373001192913023,20.7647813508484,0.047006945,8.54,7.6,-0.0475888651678472,10.8,1428.0,2.682,10.282,116.37,-0.09414325,46.0,39.1,42.8
1983-01-18,14.04,2.1,11.62,0,9.20183228282336,430.821819737498,0.0,0.0375435124574031,0.0,0,1,6.21722055748389,0,146.4,145.52,146.74,146.71,10.69393718,13.69,2.42,0,0,-0.00247818988893211,20.7213018645915,0.047105397,8.36,7.64,-0.0328192655675545,10.8,1222.0,2.662,10.302,117.75,-0.09414325,46.0,39.1,42.8
1983-01-19,13.92,2.1,11.67,0,9.13182652847568,430.821819737498,0.0,0.0375435124574031,0.0,0,1,6.1703918749878,0,145.27,144.51,146.45,146.4,10.61139518,13.69,2.25,0,0,-0.001226367848734,20.561756609003698,0.047470719,8.59,7.68,-0.0265373318104002,10.8,1222.0,2.7319999999999998,10.412,118.54,-0.09414325,46.0,39.1,42.8
1983-01-20,13.92,2.1,11.72,0,9.19697069410776,430.821819737498,0.0,0.0375435124574031,0.0,0,1,6.2148763603554205,1,146.29,145.29,146.62,145.29,10.68590212,13.69,2.2,0,0,-0.0006131839243670031,20.706525689252,0.047138647,8.47,7.78,-0.01441710397875,10.8,1222.0,2.6519999999999997,10.432,118.83,-0.09414325,46.0,39.1,42.8
