,BAA,SI,AAA,PPIR,CAPE,INDPRO,BBY,INF,ADVDECL,URR,SIM,ASP,DTOM,CLOSE,LOW,HIGH,OPEN,PER,EPS,CRP,TOM,FOMC,RELINF,CATY,DVY,FEDFUNDS,US3M,ASPFWR5,UR,HS,TERM,US10YR,DXY,NOS,NAPMNEWO,NAPMPRIC,NAPMPMI,LTIME,RV,HTIME,BDIY
1987-01-30,9.68,2.85,8.36,0,16.4467393205104,537.178487430616,0.01905803,0.0118022250566279,0.0,0,1,13.7768481262068,2,274.08,271.38,274.24,274.24,18.43174176,14.87,1.32,1,0,0.0,29.4737933200213,0.030075652999999997,6.28,5.6,0.0210814093144283,6.7,1802.0,1.425,7.178,99.85,-0.026748959,55.4,57.0,50.5,44640.0,9.35513039,30660.0,866.0
1987-02-02,9.68,2.85,8.38,0,16.5903854484061,537.178487430616,0.01905803,0.0118022250566279,0.0,0,1,13.8976635458195,1,276.45,273.16,277.35,274.08,18.59112307,14.87,1.3,1,0,0.0,29.717882634470897,0.029823126000000002,6.3,5.61,0.00572902603103415,6.7,1802.0,1.516,7.2,98.84,-0.026748959,55.4,57.0,50.5,31500.0,9.028847752999999,52740.0,862.0
1987-02-03,9.68,2.85,8.39,0,16.5642058992165,537.178487430616,0.01905803,0.0118022250566279,0.0,0,1,13.876224188388699,0,275.99,275.84,277.83,276.45,18.5601883,14.87,1.29,0,0,0.0,29.6577125491883,0.029878152999999998,6.2,5.59,-0.0037829718482124,6.7,1802.0,1.494,7.218,98.5,-0.026748959,55.4,57.0,50.5,45600.0,7.990038104,31500.0,858.0
1987-02-04,9.65,2.85,8.39,0,16.7847134945549,537.178487430616,0.01905803,0.0118022250566279,0.0,0,1,14.061424768157401,0,279.64,275.35,279.65,275.99,18.80564896,14.87,1.26,0,0,0.0,30.038909742305698,0.029493419,5.97,5.63,-0.00798677287174493,6.7,1802.0,1.4369999999999998,7.223,99.0,-0.026748959,55.4,57.0,50.5,32940.0,7.348654713999999,49620.0,856.0
1987-02-05,9.67,2.85,8.39,0,16.877398785895902,537.178487430616,0.01905803,0.0118022250566279,0.0,0,1,14.139542600621299,0,281.16,278.66,282.26,279.64,18.90786819,14.87,1.28,0,0,0.0,30.191036627677697,0.029339194,5.95,5.59,-0.0203506552398264,6.7,1802.0,1.41,7.132999999999999,99.94,-0.026748959,55.4,57.0,50.5,48600.0,11.97812704,43320.0,856.0
1987-02-06,9.63,2.85,8.36,0,16.8116120055484,537.178487430616,0.01905803,0.0118022250566279,0.0,0,1,14.084908084818402,0,280.04,279.87,281.79,281.16,18.83254876,14.87,1.27,0,0,0.0,30.0597320161924,0.029461919,6.07,5.66,-0.00167180171889886,6.7,1802.0,1.364,7.169,100.9,-0.026748959,55.4,57.0,50.5,52140.0,4.502686088,37680.0,855.0
1987-02-09,9.61,2.85,8.35,0,16.7001838510396,537.178487430616,0.01905803,0.0118022250566279,0.0,0,1,13.992042009644802,0,278.16,277.24,280.04,280.04,18.7061197,14.87,1.26,0,0,0.0,29.847071355843102,0.029666465,6.29,5.72,0.0255462263699933,6.7,1802.0,1.3519999999999999,7.223,98.77,-0.026748959,55.4,57.0,50.5,45660.0,6.110023142,30720.0,856.0
1987-02-10,9.61,2.85,8.39,0,16.5160831492824,537.178487430616,0.01905803,0.0118022250566279,0.0,0,1,13.8382991068418,0,275.07,273.49,278.16,278.16,18.49831876,14.87,1.22,0,1,0.0,29.5049312146747,0.030005205,6.33,5.82,0.0364639690122144,6.7,1802.0,1.35,7.303999999999999,99.17,-0.026748959,55.4,57.0,50.5,37440.0,11.14576281,30660.0,855.0
1987-02-11,9.65,2.85,8.41,0,16.6658185498247,537.178487430616,0.01905803,0.0118022250566279,0.0,0,1,13.964251501305899,0,277.54,274.71,277.71,275.07,18.66442502,14.87,1.24,0,0,0.0,29.7590913327285,0.029743602999999997,6.17,5.86,0.0280407720203153,6.7,1802.0,1.318,7.313,99.4,-0.026748959,55.4,57.0,50.5,44760.0,7.749849816,53880.0,854.0
1987-02-12,9.69,2.85,8.42,0,16.5519436411201,537.178487430616,0.01905803,0.0118022250566279,0.0,0,1,13.8693390115453,0,275.62,273.89,278.04,277.54,18.53530599,14.87,1.27,0,0,0.0,29.542619655900502,0.029956272000000003,6.22,5.72,0.0346597356136841,6.7,1802.0,1.426,7.232,99.73,-0.026748959,55.4,57.0,50.5,43440.0,13.92642597,31080.0,856.0
1987-02-13,9.68,2.85,8.39,0,16.7983998954582,538.451422234953,0.01905803,0.008155912903607291,0.0,0,1,14.076342016439801,0,279.7,275.01,280.91,275.62,18.80968393,14.87,1.29,0,0,-0.00291704972241646,29.9689938031278,0.029524831,6.1,5.65,0.00904383146946903,6.7,1802.0,1.473,7.268,99.2,-0.026748959,55.4,57.0,50.5,34200.0,11.44881702,50460.0,855.0
1987-02-17,9.67,2.85,8.42,0,17.147606234566,538.451422234953,0.01905803,0.008155912903607291,0.0,0,1,14.369428388291302,0,285.49,279.7,285.49,279.7,19.19905851,14.87,1.25,0,0,-0.00218778729181235,30.577926870178104,0.028931461000000002,6.59,5.72,-0.00967923489627035,6.7,1802.0,1.48,7.277,99.15,-0.026748959,55.4,57.0,50.5,30720.0,9.721309499,53700.0,854.0
1987-02-18,9.68,2.85,8.42,0,17.052590774071902,538.451422234953,0.01905803,0.0135564660836076,0.0,0,1,14.367600831219802,1,285.42,282.97,287.55,285.49,19.19435104,14.87,1.26,0,0,0.0028619176827920302,30.394603180042502,0.028943978999999998,6.25,5.6,-0.00549031766743028,6.7,1806.0,1.525,7.2589999999999995,99.69,-0.026748959,55.4,57.0,50.5,41820.0,13.90256059,31740.0,856.0
1987-02-19,9.68,2.85,8.4,0,17.063075772135,538.451422234953,0.01905803,0.0135564660836076,0.0,0,1,14.3768475233157,2,285.57,283.84,286.24,285.42,19.20443847,14.87,1.28,0,0,0.00251106947739608,30.3994026784442,0.028934195,6.0,5.45,-0.00969167633860287,6.7,1806.0,1.6269999999999998,7.204,99.63,-0.026748959,55.4,57.0,50.5,47220.0,9.224610719,52260.0,851.0
1987-02-20,9.66,3.03,8.37,0,17.0592199181884,538.451422234953,0.01905803,0.0135564660836076,0.0,0,1,14.374016672625999,3,285.48,284.31,285.98,285.57,19.19838601,14.87,1.29,0,0,0.0021602212720001302,30.378668892341103,0.028948877,5.92,5.43,-0.00500800836090981,6.7,1806.0,1.655,7.2410000000000005,99.17,-0.026748959,55.4,57.0,50.5,51360.0,5.459088663999999,31920.0,850.0
1987-02-23,9.67,3.03,8.39,0,16.8754797520109,538.451422234953,0.01905803,0.0135564660836076,0.0,0,1,14.219630914568999,4,282.38,279.37,285.5,285.48,18.98991258,14.87,1.28,0,0,0.00108011063600006,30.037921681688104,0.029272302000000004,6.06,5.44,0.0016792207592069301,6.7,1806.0,1.625,7.204,99.81,-0.026748959,55.4,57.0,50.5,36360.0,14.63040035,30660.0,852.0
1987-02-24,9.66,3.03,8.37,0,16.9068665472577,538.451422234953,0.01905803,0.0135564660836076,0.0,0,1,14.2465096164679,5,282.88,281.45,283.33,282.38,19.02353732,14.87,1.29,1,0,0.0,30.080209468870503,0.029226174,5.95,5.44,0.00385952715648744,6.7,1806.0,1.581,7.191,99.52,-0.026748959,55.4,57.0,50.5,35400.0,6.461505356,51180.0,848.0
1987-02-25,9.64,3.03,8.35,0,16.975316517454697,538.451422234953,0.01905803,0.0135564660836076,0.0,0,1,14.3046162141643,4,284.0,282.14,285.35,282.88,19.09885676,14.87,1.29,1,0,0.0,30.1883206968017,0.029116505,5.89,5.45,0.0156288222848604,6.7,1806.0,1.62,7.218,99.27,-0.026748959,55.4,57.0,50.5,31380.0,6.589495065,45660.0,848.0
1987-02-26,9.62,3.03,8.35,0,16.9146579355245,538.451422234953,0.01905803,0.0135564660836076,0.0,0,1,14.2539340488145,3,282.96,280.73,284.4,284.0,19.02891728,14.87,1.27,1,0,0.0,30.0668908248136,0.02922913,5.97,5.45,0.0258714223636078,6.7,1806.0,1.589,7.186,99.14,-0.005039519,55.4,57.0,50.5,33180.0,9.972314676,44520.0,851.0
1987-02-27,9.64,3.03,8.36,0,16.9902923099099,538.451422234953,0.01905803,0.0135564660836076,0.0,0,1,14.3181014149225,2,284.2,282.77,284.55,282.96,19.11230666,14.87,1.28,1,0,0.0,30.187674369752198,0.029107324,6.02,5.45,0.0219883765439732,6.7,1806.0,1.5730000000000002,7.159,99.22,-0.005039519,55.4,57.0,50.5,46560.0,6.456938722,35340.0,852.0
1987-03-02,9.62,3.03,8.34,0,16.920055752423902,538.451422234953,0.01905803,0.0135564660836076,0.0,0,1,14.259348307737401,1,283.0,282.3,284.83,284.17,19.03160726,14.87,1.28,1,0,0.0,30.049350896511697,0.029236497,6.18,5.48,0.0180723867897976,6.7,1806.0,1.5190000000000001,7.15,99.5,-0.005039519,55.4,57.0,50.5,36000.0,8.751101374,32220.0,856.0
1987-03-03,9.63,3.03,8.33,0,16.988526415048,538.451422234953,0.01905803,0.0135564660836076,0.0,0,1,14.3174845827401,0,284.12,282.92,284.19,283.0,19.1069267,14.87,1.3,0,0,0.0,30.1573292226,0.029126972999999997,6.22,5.54,0.0229704066238861,6.7,1806.0,1.514,7.186,99.26,-0.005039519,55.4,57.0,50.5,31920.0,3.580398239,38400.0,859.0
1987-03-04,9.62,3.03,8.36,0,17.2591279473052,538.451422234953,0.01905803,0.0135564660836076,0.0,0,1,14.5459540799303,0,288.62,284.12,288.62,284.12,19.40954943,14.87,1.26,0,0,0.0,30.6236439458803,0.028678479,6.01,5.51,0.00536795928219628,6.7,1806.0,1.474,7.114,99.65,-0.005039519,55.4,57.0,50.5,30660.0,9.177463304,52140.0,860.0
1987-03-05,9.6,3.03,8.32,0,17.3742856005923,538.451422234953,0.01905803,0.0135564660836076,0.0,0,1,14.6434147712325,0,290.52,288.6,291.24,288.62,19.53732347,14.87,1.28,0,0,0.0,30.813756513522502,0.028496522000000003,5.99,5.52,0.00193547265220255,6.7,1806.0,1.4769999999999999,7.1370000000000005,99.18,-0.005039519,55.4,57.0,50.5,30660.0,7.926901289,38100.0,862.0
1987-03-06,9.59,3.03,8.34,0,17.3843725785561,538.451422234953,0.01905803,0.0135564660836076,0.0,0,1,14.652169488233099,0,290.66,288.77,290.67,290.52,19.82673943,14.66,1.25,0,0,0.0,30.817122672810804,0.028487573999999998,6.0,5.64,-0.0031235217305614197,6.7,1806.0,1.4140000000000001,7.209,99.61,-0.005039519,55.4,57.0,50.5,33660.0,6.251699285,40440.0,866.0
1987-03-09,9.58,3.03,8.36,0,17.244920454315,538.451422234953,0.01905803,0.0135564660836076,0.0,0,1,14.5349002375598,0,288.3,287.12,290.66,290.66,19.66575716,14.66,1.22,0,0,0.0,30.555645437126103,0.028725589,6.21,5.64,-0.000714483776246137,6.7,1806.0,1.433,7.204,100.09,-0.005039519,55.4,57.0,50.5,38160.0,10.68642478,30660.0,868.0
1987-03-10,9.61,3.03,8.36,0,17.3997626429822,538.451422234953,0.01905803,0.0135564660836076,0.0,0,1,14.665663447243901,0,290.86,287.89,290.88,288.3,19.84038199,14.66,1.25,0,0,0.0,30.8154958778771,0.028477536,6.29,5.68,0.00504467307220566,6.7,1806.0,1.412,7.209,99.97,-0.005039519,55.4,57.0,50.5,32520.0,5.475874281,54000.0,872.0
1987-03-11,9.62,3.03,8.37,0,17.368569908544,538.451422234953,0.01905803,0.0135564660836076,0.0,0,1,14.6396302180041,0,290.31,289.33,292.51,290.87,19.80286494,14.66,1.25,0,0,0.0,30.745815881057702,0.028536272,6.32,5.69,0.007994225675466041,6.7,1806.0,1.376,7.204,99.98,-0.005039519,55.4,57.0,50.5,39420.0,10.27041943,31260.0,873.0
1987-03-12,9.62,3.03,8.37,0,17.4247266524347,538.451422234953,0.01905803,0.0135564660836076,0.0,0,1,14.6872182559393,0,291.22,289.66,291.91,290.33,19.86493861,14.66,1.25,0,0,0.0,30.8307144509618,0.028451871,6.14,5.67,0.00929182961108953,6.7,1806.0,1.3840000000000001,7.2,99.9,-0.005039519,55.4,57.0,50.5,32940.0,4.957032335,52140.0,884.0
1987-03-13,9.62,3.03,8.36,0,17.346852741860097,540.148668640737,0.01905803,0.0135564660836076,0.0,0,1,14.621850933756,0,289.89,289.88,291.79,291.22,19.77421555,14.66,1.26,0,0,0.0,30.6785658583781,0.028587882000000002,6.05,5.62,0.0276681890325021,6.7,1806.0,1.3940000000000001,7.167999999999999,99.69,-0.005039519,55.4,57.0,50.5,53460.0,4.976606584,32220.0,890.0
1987-03-16,9.59,3.03,8.35,0,17.2492132129549,540.148668640737,0.01905803,0.0135564660836076,0.0,0,1,14.539831018386,0,288.23,286.64,289.89,289.88,19.66098226,14.66,1.24,0,0,0.0,30.491705834631098,0.028758035,6.25,5.65,0.0433751503927771,6.7,1806.0,1.464,7.2,98.88,-0.005039519,55.4,57.0,50.5,43500.0,8.377589405,30660.0,904.0
1987-03-17,9.58,3.03,8.36,0,17.5046751278845,540.148668640737,0.01905803,0.0135564660836076,0.0,0,1,14.7554283672154,0,292.47,287.96,292.47,288.09,19.95020464,14.66,1.22,0,0,0.0,30.928705506318998,0.028346551,6.05,5.57,0.0303529797116017,6.7,1851.0,1.47,7.172999999999999,98.74,-0.005039519,55.4,57.0,50.5,31500.0,7.857466689,54000.0,907.0
1987-03-18,9.58,3.03,8.35,0,17.5249475841785,540.148668640737,0.01905803,0.0153779602119988,0.0,0,1,14.772777930839998,0,292.78,290.87,294.58,292.49,19.97135061,14.66,1.23,0,0,0.0014571953027129301,30.949926232220395,0.028321959,5.97,5.52,0.0250953557884273,6.7,1851.0,1.525,7.186,98.82,-0.005039519,55.4,57.0,50.5,51540.0,8.716547801,39120.0,909.0
1987-03-19,9.57,3.03,8.36,0,17.5415453498108,540.148668640737,0.01905803,0.0189621934398136,0.0,0,1,14.8400818714765,0,294.08,292.26,294.46,292.73,20.06002729,14.66,1.21,0,0,0.00396028305928659,30.9646325211214,0.028202157000000002,6.06,5.5,0.022483432687570998,6.7,1851.0,1.556,7.195,98.76,-0.005039519,55.4,57.0,50.5,31260.0,5.352208556,53520.0,924.0
1987-03-20,9.57,3.05,8.36,0,17.7872958241709,540.148668640737,0.01905803,0.0189621934398136,0.0,0,1,15.048144547029999,1,298.17,294.08,298.17,294.08,20.33901774,14.66,1.21,0,0,0.0028791375880453897,31.383439235412997,0.027818102999999997,6.09,5.52,-0.00740319037330564,6.7,1851.0,1.546,7.205,98.48,-0.005039519,55.4,57.0,50.5,30660.0,8.020569841,52800.0,946.0
1987-03-23,9.58,3.05,8.36,0,17.9674672687252,540.148668640737,0.01905803,0.0189621934398136,0.0,0,1,15.200715131311801,2,301.16,297.5,301.17,298.16,20.54297408,14.66,1.22,0,0,0.00179799211680418,31.6860502662418,0.027544684,6.21,5.62,-0.0410539514437573,6.7,1851.0,1.4909999999999999,7.227,97.9,-0.005039519,55.4,57.0,50.5,31800.0,10.188515800000001,53580.0,954.0
1987-03-24,9.59,3.05,8.36,0,17.997909628062,540.148668640737,0.01905803,0.0189621934398136,0.0,0,1,15.2266130342726,3,301.64,300.14,301.92,301.17,20.57571623,14.66,1.23,0,0,0.000716846645562975,31.724428708239497,0.027503615,6.14,5.61,-0.0340282691789812,6.7,1851.0,1.49,7.2139999999999995,98.25,-0.005039519,55.4,57.0,50.5,33900.0,6.786911092,35280.0,959.0
1987-03-25,9.61,3.05,8.36,0,17.9245259169597,540.148668640737,0.01905803,0.0189621934398136,0.0,0,1,15.164679590682098,4,300.38,299.36,301.85,301.52,20.48976808,14.66,1.25,0,0,0.0,31.579917657650103,0.027621758,6.28,5.57,-0.0274673211169901,6.7,1851.0,1.5190000000000001,7.232,98.47,-0.005039519,55.4,57.0,50.5,34440.0,7.092076779,41940.0,980.0
1987-03-26,9.62,3.05,8.34,0,17.9591447098128,540.148668640737,0.01905803,0.0189621934398136,0.0,0,1,15.194117147051498,5,300.93,300.38,302.72,300.39,20.52728513,14.66,1.28,1,0,0.0,31.625714827428602,0.027573912000000003,6.21,5.57,-0.0250526215343298,6.7,1851.0,1.5119999999999998,7.2139999999999995,98.39,0.011770563999999999,55.4,57.0,50.5,30660.0,7.529177289,36120.0,988.0
1987-03-27,9.62,3.05,8.37,0,17.6744553966206,540.148668640737,0.01905803,0.0189621934398136,0.0,0,1,14.9534776533757,4,296.13,296.06,301.41,300.96,20.19986357,14.66,1.25,1,0,0.0,31.1096861642878,0.028026488999999998,6.15,5.63,0.0138561080526846,6.7,1851.0,1.538,7.332999999999999,97.64,0.011770563999999999,55.4,57.0,50.5,52980.0,9.234519335,31140.0,992.0
1987-03-30,9.64,3.05,8.45,0,17.262566383585803,540.148668640737,0.01905803,0.0189621934398136,0.0,0,1,14.605253364284101,3,289.2,286.69,296.13,296.1,19.7271487,14.66,1.19,1,1,0.0,30.370701074446302,0.028703841,6.33,5.66,0.0426453036510007,6.7,1851.0,1.666,7.527,97.08,0.011770563999999999,55.4,57.0,50.5,32640.0,26.63752135,30660.0,991.0
1987-03-31,9.68,3.05,8.47,0,17.4135336987957,540.148668640737,0.01905803,0.0189621934398136,0.0,0,1,14.733224487454901,2,291.7,289.07,291.87,289.21,19.89768076,14.66,1.21,1,0,0.0,30.622077147560603,0.02846355,6.23,5.61,0.0164605693375839,6.7,1851.0,1.614,7.537000000000001,97.5,0.011770563999999999,55.4,57.0,50.5,38820.0,8.207807867,50640.0,992.0
1987-04-01,9.7,3.05,8.52,0,17.4564679337263,540.148668640737,0.01905803,0.0189621934398136,0.0,0,1,14.769790776924,1,292.39,288.34,292.39,291.59,19.94474761,14.66,1.18,1,0,0.0,30.683299910793,0.02840208,6.22,5.54,0.0160132233079845,6.7,1851.0,1.909,7.528,98.32,0.011770563999999999,55.4,57.0,50.5,31860.0,13.24184774,54000.0,998.0
1987-04-02,9.75,3.05,8.54,0,17.5322491022682,540.148668640737,0.01905803,0.0189621934398136,0.0,0,1,14.834144017149502,0,293.63,292.02,294.47,292.41,20.02933151,14.66,1.21,0,0,0.0,30.8021174951331,0.028287543999999998,6.14,5.51,-0.00313381724607859,6.7,1851.0,1.97,7.64,97.5,0.011770563999999999,55.4,57.0,50.5,41940.0,8.921717744,32220.0,1014.0
1987-04-03,9.74,3.05,8.54,0,17.9390171324338,540.148668640737,0.01905803,0.0189621934398136,0.0,0,1,15.178380671677001,0,300.41,292.3,301.3,293.64,20.74654696,14.48,1.2,0,0,0.0,31.501450748801798,0.027654137000000002,5.99,5.5,-0.0272245296999705,6.6,1851.0,1.9040000000000001,7.542000000000001,97.75,0.011770563999999999,55.4,57.0,50.5,32460.0,11.14763516,53520.0,1025.0
1987-04-06,9.75,3.05,8.53,0,18.032930654048897,540.148668640737,0.01905803,0.0189621934398136,0.0,0,1,15.2579022856765,0,301.95,300.41,302.21,300.46,20.85290055,14.48,1.22,0,0,0.0,31.650916814046997,0.02751809,6.2,5.47,-0.056098709830783,6.6,1851.0,1.86,7.523,97.78,0.011770563999999999,55.4,57.0,50.5,30720.0,7.766616311,31800.0,1033.0
1987-04-07,9.72,3.05,8.53,0,17.720712270084,540.148668640737,0.01905803,0.0189621934398136,0.0,0,1,14.993820501568301,0,296.69,296.67,303.65,301.94,20.48964088,14.48,1.19,0,0,0.0,31.0880190215787,0.028011038999999998,6.17,5.51,-0.0613926642639875,6.6,1851.0,1.939,7.632000000000001,97.78,0.011770563999999999,61.6,62.7,55.0,54000.0,13.31752311,34920.0,1030.0
1987-04-08,9.74,3.05,8.52,0,17.7566769341585,540.148668640737,0.01905803,0.0189621934398136,0.0,0,1,15.0243392371313,0,297.26,295.18,299.2,296.72,20.52900552,14.48,1.22,0,0,0.0,31.136173033018398,0.027962400000000002,6.45,5.5,-0.0445661413740993,6.6,1851.0,1.964,7.593999999999999,97.82,0.011770563999999999,61.6,62.7,55.0,52500.0,14.08132947,36120.0,1024.0
1987-04-09,9.74,3.05,8.59,0,17.4957353038765,540.148668640737,0.01905803,0.0189621934398136,0.0,0,1,14.803663948915501,0,292.86,291.5,297.71,297.25,20.22513812,14.48,1.15,0,0,0.0,30.664128031971398,0.028387662999999997,6.27,5.75,-0.0210016386531499,6.6,1851.0,1.874,7.784,97.28,0.011770563999999999,61.6,62.7,55.0,48600.0,11.78316629,31380.0,1023.0
1987-04-10,9.79,3.05,8.63,0,17.4755178225336,540.148668640737,0.01905803,0.0189621934398136,0.0,0,1,14.7867080969118,0,292.49,290.94,293.74,292.82,20.19958564,14.48,1.16,0,0,0.0,30.6142587162707,0.028431036,6.35,5.85,-0.0225932866902618,6.6,1851.0,1.9340000000000002,7.957999999999999,96.88,0.011770563999999999,61.6,62.7,55.0,43500.0,12.51694138,36480.0,1018.0
1987-04-13,9.85,3.05,8.72,0,17.0668944462812,540.148668640737,0.01905803,0.0189621934398136,0.0,0,1,14.4411454982935,0,285.62,285.62,293.36,292.48,19.72513812,14.48,1.13,0,0,0.0,29.8846633682725,0.029122527000000002,6.56,6.02,0.0252828247446854,6.6,1851.0,1.9980000000000002,8.193999999999999,96.54,0.011770563999999999,61.6,62.7,55.0,53280.0,15.71860862,32940.0,1010.0
1987-04-14,9.92,3.05,8.83,0,16.6826831631781,540.148668640737,0.01905803,0.0244466678819739,0.0,0,1,14.116270978375098,0,279.16,275.67,285.62,285.61,19.27900552,14.48,1.09,0,0,0.00438757955372822,29.1987689551725,0.029804265,6.55,5.92,0.0278915693365472,6.6,1851.0,2.1790000000000003,8.185,96.13,0.011770563999999999,61.6,62.7,55.0,52260.0,19.97899307,30660.0,1008.0
1987-04-15,10.04,3.05,8.88,0,16.9394846113987,537.602799032062,0.01905803,0.0280181002495716,0.0,0,1,14.385012262707301,0,284.44,279.16,285.14,279.17,19.64364641,14.48,1.16,0,0,0.00614783055937434,29.6347168204239,0.029258687999999998,6.45,5.68,0.00786440409068526,6.6,1851.0,2.25,8.047,96.68,0.011770563999999999,61.6,62.7,55.0,30660.0,14.00591088,53100.0,1001.0
1987-04-16,10.12,3.05,8.85,0,17.0884644430475,537.602799032062,0.01905803,0.0280181002495716,0.0,0,1,14.511657741409302,0,286.91,284.44,289.57,284.45,19.81422652,14.48,1.27,0,0,0.00433664919742274,29.8816113429389,0.029013162999999998,6.26,5.56,-0.019439639647913995,6.6,1774.0,2.256,7.979,96.93,0.011770563999999999,61.6,62.7,55.0,30660.0,9.946075506,41640.0,1000.0
1987-04-20,10.12,3.05,8.94,0,17.041500406993197,537.602799032062,0.01905803,0.0280181002495716,0.0,0,1,14.471912981410698,0,286.09,284.55,288.36,286.91,19.75759669,14.48,1.18,0,0,0.0025254678354711397,29.7858428839464,0.029102702,6.21,5.54,-0.0154880031146361,6.6,1774.0,2.45,8.186,96.79,0.011770563999999999,61.6,62.7,55.0,50340.0,11.2799464,31560.0,1000.0
1987-04-21,10.11,3.05,9.05,0,17.4591976215148,537.602799032062,0.01905803,0.0280181002495716,0.0,0,1,14.826727840171099,1,293.07,282.89,293.07,285.88,20.23964088,14.48,1.06,0,0,0.0007142864735195441,30.5016102558254,0.028415796,6.42,5.5,-0.0371991457582298,6.6,1774.0,2.508,8.097000000000001,97.28,0.011770563999999999,61.6,62.7,55.0,36540.0,16.08174653,54000.0,1000.0
1987-04-22,10.19,3.05,9.05,0,17.110786093167697,537.602799032062,0.01905803,0.0280181002495716,0.0,0,1,14.530982822976599,2,287.19,286.98,293.46,293.05,19.83356354,14.48,1.14,0,0,0.0,29.8792070940092,0.029003945,6.78,5.42,-0.00968036849722379,6.6,1774.0,2.7089999999999996,8.286,97.38,0.011770563999999999,61.6,62.7,55.0,54000.0,17.09243724,34860.0,1002.0
1987-04-23,10.22,3.05,9.11,0,17.0906184634709,537.602799032062,0.01905803,0.0280181002495716,0.0,0,1,14.513992643914198,3,286.82,284.28,289.12,287.19,19.80801105,14.48,1.11,0,0,0.0,29.830319225114398,0.029047724,6.42,5.49,0.00483211119324358,6.6,1774.0,2.647,8.297,96.49,0.011770563999999999,61.6,62.7,55.0,39240.0,15.08993573,50400.0,1003.0
1987-04-24,10.29,3.09,9.18,0,16.77665089561,537.602799032062,0.01905803,0.0280181002495716,0.0,0,1,14.2475309579831,4,281.52,281.18,286.82,286.81,19.44198895,14.48,1.11,0,0,0.0,29.269155561294,0.029601212000000002,6.29,5.76,0.0223433372715955,6.6,1774.0,2.498,8.449,95.58,0.011770563999999999,61.6,62.7,55.0,51240.0,13.64772398,30660.0,1006.0
1987-04-27,10.33,3.09,9.24,0,16.7969669398281,537.602799032062,0.01905803,0.0280181002495716,0.0,0,1,14.2649550240629,5,281.83,276.22,284.45,281.52,19.46339779,14.48,1.09,1,0,0.0,29.2914261082338,0.02957527,6.57,5.78,0.0258587462605689,6.6,1774.0,2.371,8.389,95.93,-0.02109015,61.6,62.7,55.0,32760.0,24.97201978,49200.0,1014.0
1987-04-28,10.38,3.09,9.26,0,16.8393402498577,537.602799032062,0.01905803,0.0280181002495716,0.0,0,1,14.3011089158164,4,282.51,281.83,285.95,281.83,19.51035912,14.48,1.12,1,0,0.0,29.3520954602747,0.029510685,6.75,5.82,0.0439192749068676,6.6,1774.0,2.2430000000000003,8.218,96.02,-0.02109015,61.6,62.7,55.0,30660.0,13.37847124,35760.0,1016.0
1987-04-29,10.37,3.09,9.21,0,16.963986899653,537.602799032062,0.01905803,0.0280181002495716,0.0,0,1,14.407125022666,3,284.57,282.51,286.42,282.58,19.65262431,14.48,1.16,1,0,0.0,29.5559603142334,0.029303611,6.87,5.71,0.0371088972113043,6.6,1774.0,2.727,8.471,95.76,-0.02109015,61.6,62.7,55.0,30660.0,10.78111373,50400.0,1019.0
1987-04-30,10.37,3.09,9.17,0,17.1918006256316,537.602799032062,0.017597042,0.0280181002495716,0.0,0,1,14.600739814272098,2,288.36,284.57,290.08,284.58,19.91436464,14.48,1.2,1,0,0.0,29.9401759197597,0.028924932999999996,7.63,5.53,0.0213080982723091,6.6,1774.0,2.634,8.179,96.09,-0.02109015,61.6,62.7,55.0,30660.0,11.0157798,41040.0,1020.0
