,BAA,SI,AAA,PPIR,CAPE,INDPRO,BBY,INF,ADVDECL,URR,SIM,ASP,DTOM,CLOSE,LOW,HIGH,OPEN,PER,EPS,CRP,TOM,FOMC,RELINF,CATY,DVY,FEDFUNDS,US3M,ASPFWR5,UR,HS,TERM,US10YR,DXY,NOS,NAPMNEWO,NAPMPRIC,NAPMPMI,LTIME,RV,HTIME,BDIY,DEL,VRP,VIX,PTB,IC,LOAN,BER,NYSEADV,PUC,PCR,sentiment2,sentiment3,sentiment1,Hulbert.sentiment
2002-08-02,7.73999977,4.8,6.45,0,23.2204967440769,852.976467064499,0.011022716,0.0100671991177235,1.175507246,0,0,62.616081733108,0,864.24,853.95,884.72,884.66,31.54160584,27.4,1.28999977,0,0,0.0,30.966997549815,0.018430423999999997,1.72,1.5919999999999999,0.0502238858522054,5.9,1672.0,2.6721,4.2904,106.67,-0.050401765,61.8,63.0,53.1,51840.0,27.56502196,30780.0,971.0,3.68,0.0396738000737267,41.29,2.67,51.2211,25.0,1.6418,861.0,111.99,0.67,0.013038,-0.015528,-0.08856699999999999,-0.038
2002-08-05,7.67000008,4.8,6.43,0,22.428840262295104,852.976467064499,0.011022716,0.0100671991177235,0.918733068,0,0,60.437249896267005,0,834.6,833.44,864.24,864.24,30.415451899999997,27.44,1.24000008,0,0,0.0,29.9073513366288,0.019063911,1.77,1.6019999999999999,0.078273828284531,5.9,1672.0,2.5798,4.2082,107.27,-0.050401765,61.8,63.0,53.1,53580.0,24.33458007,30780.0,971.0,3.68,0.0705280094436914,45.08,2.5764,51.7988,25.0,1.6232,771.0,116.29,0.66,0.013562000000000001,-0.016323,-0.080541,0.006
2002-08-06,7.650000099999999,4.8,6.48,0,23.104726632786,852.976467064499,0.011022716,0.0100671991177235,1.011533071,0,0,62.471784817764,0,859.57,834.6,874.44,834.6,31.3140255,27.45,1.1700001,0,0,0.0,30.8043653295894,0.01850452,1.74,1.6119999999999999,0.0267879439258858,5.9,1672.0,2.6924,4.3315,108.69,-0.050401765,61.8,63.0,53.1,30660.0,26.44433321,50520.0,971.0,3.68,0.0405302709366717,42.03,2.6524,52.1721,25.0,1.6978,2370.0,282.11,0.62,0.015362,-0.017235,-0.073866,0.141
2002-08-07,7.71999979,4.8,6.45,1,23.5720011141458,852.976467064499,0.011022716,0.0100671991177235,1.049239643,0,0,63.561200736185,0,876.77,854.15,878.74,859.57,31.95225948,27.44,1.26999979,0,0,0.0,31.4228728882153,0.01812943,1.71,1.558,0.0453766562648606,5.9,1672.0,2.7261,4.3038,107.85,-0.050401765,51.9,68.3,50.2,48120.0,25.92750739,30960.0,972.0,3.68,0.008807253697255959,38.73,2.7059,52.2203,25.0,1.7356,2027.0,62.08,0.65,0.013848,-0.012061,-0.062974,0.141
2002-08-08,7.69999981,4.8,6.48,0,24.348441839625,852.976467064499,0.011022716,0.0100671991177235,1.148853918,0,0,65.617379653884,0,905.46,875.17,905.84,876.77,32.99781341,27.44,1.21999981,0,0,0.0,32.453084882545,0.017441753,1.71,1.578,0.0273243958833914,5.9,1672.0,2.7964,4.3945,108.66,-0.050401765,51.9,68.3,50.2,33900.0,26.25748153,52800.0,978.0,3.68,-0.00888573983567675,36.33,2.7944,52.9902,25.0,1.7974,2184.0,100.49,0.57,0.014205,-0.015745,-0.075946,0.198
2002-08-09,7.73000002,4.8,6.4,0,24.439078993705103,852.976467064499,0.011022716,0.0100671991177235,1.234106614,0,0,65.86268116337,0,908.64,890.77,913.95,905.46,33.11370262,27.44,1.33000002,0,0,0.0,32.56897321065561,0.01742962,1.68,1.575,0.0205960174653481,5.9,1672.0,2.6469,4.255,108.18,-0.050401765,51.9,68.3,50.2,32340.0,26.05679864,49260.0,986.0,3.68,-0.0130475754749935,35.33,2.8044,52.8877,25.0,1.7309,1740.0,98.0,0.55,0.013753999999999999,-0.016156999999999998,-0.072115,0.243
2002-08-12,7.63000011,4.8,6.35,0,24.3139962971826,852.976467064499,0.011022716,0.0100671991177235,1.309887544,0,0,65.379300024464,0,903.8,892.38,908.64,908.64,32.93731778,27.44,1.28000011,0,1,0.0,32.3974478554026,0.017513897,1.76,1.633,0.0510815345819172,5.9,1672.0,2.5559,4.215,107.41,-0.050401765,51.9,68.3,50.2,31680.0,19.26708377,30660.0,992.0,3.68,-0.000192648819881625,37.05,2.7898,52.7088,25.0,1.7554,1368.0,86.86,0.62,0.014088999999999999,-0.017861000000000002,-0.089469,0.215
2002-08-13,7.55000019,4.8,6.3,0,23.7919699775432,852.976467064499,0.011022716,0.0100671991177235,1.128478301,0,0,64.188878790435,0,884.21,883.62,911.71,903.8,32.2233965,27.44,1.25000019,0,0,0.0,31.697297385207897,0.017953438999999998,1.74,1.597,0.058816519522858005,5.9,1672.0,2.4768,4.0852,107.11,-0.050401765,51.9,68.3,50.2,54000.0,25.79002722,37740.0,999.0,3.68,-0.00621279325033794,35.82,2.7291,52.8707,25.0,1.6922,943.0,195.41,0.52,0.014759,-0.018666,-0.08745900000000001,0.155
2002-08-14,7.51000023,4.8,6.23,0,24.7499329131621,852.976467064499,0.011022716,0.0100671991177235,1.105418719,0,0,66.533645045624,0,919.62,876.2,920.21,884.21,33.47724791,27.47,1.28000023,0,0,0.0,32.9684351666162,0.017292969,1.78,1.6019999999999999,0.0372484094078262,5.9,1672.0,2.4906,4.1194,106.79,-0.050401765,51.9,68.3,50.2,33480.0,27.39018442,53400.0,1006.0,3.68,-0.0279179555551945,32.36,2.8329,53.9463,25.0,1.742,2180.0,298.28,0.65,0.014247999999999999,-0.020093,-0.082051,0.223
2002-08-15,7.42999983,4.8,6.29,0,24.985623163970104,853.6864211560311,0.011022716,0.0100671991177235,1.044827283,0,0,67.45712149543199,0,930.25,918.17,933.29,919.62,33.85189229,27.48,1.13999983,0,0,0.0,33.277241984039,0.016962913,1.87,1.5819999999999999,0.0331324379515164,5.9,1672.0,2.5719,4.1802,106.72,-0.050401765,51.9,68.3,50.2,32580.0,29.00494834,39660.0,1010.0,3.68,-0.0417887128651449,29.43,2.8638,53.8147,25.0,1.7512,1860.0,97.52,0.42,0.013569,-0.015989,-0.064944,0.193
2002-08-16,7.51999998,4.8,6.37,0,24.951094445237697,853.6864211560311,0.011022716,0.0111795462846978,1.040461747,0,0,67.255111585682,0,928.77,916.21,935.38,930.25,33.78574027,27.49,1.14999998,0,0,0.000889877733579425,33.2260443701551,0.01709926,1.7,1.585,0.0143831357425219,5.9,1649.0,2.7163,4.3244,106.65,-0.050401765,51.9,68.3,50.2,31680.0,17.68769611,51120.0,1013.0,3.68,-0.0443103247844604,28.81,2.8589,53.7005,25.0,1.8121,1679.0,226.57,0.38,0.015044,-0.014601,-0.072636,0.159
2002-08-19,7.63999987,4.8,6.35,0,25.546117882069602,853.6864211560311,0.011022716,0.0111795462846978,1.09430899,0,0,68.827909364475,0,950.72,927.21,951.17,928.77,34.58421244,27.49,1.28999987,0,0,0.000667408300184569,34.0129475069451,0.016587218,1.72,1.625,-0.00178181113012068,5.9,1649.0,2.6451,4.2838,107.52,-0.050401765,51.9,68.3,50.2,30840.0,15.52394456,52980.0,1014.0,3.93,-0.0419495773652266,28.61,2.9267,54.0243,21.4,1.7646,2039.0,115.77,0.45,0.014667,-0.012909,-0.054351,0.305
2002-08-20,7.61000013,4.8,6.29,0,25.194279121736397,853.6864211560311,0.011022716,0.0111795462846978,1.10929595,0,0,68.099225994617,0,937.43,931.86,950.7,950.7,34.10076391,27.49,1.32000013,0,0,0.00044493886678971203,33.539286802368196,0.016791931,1.7,1.575,-0.00275226155069815,5.9,1649.0,2.5391,4.1475,107.31,-0.050401765,51.9,68.3,50.2,44520.0,18.09045188,30660.0,1014.0,3.93,-0.0246101505396061,29.59,2.8858,54.0207,21.4,1.7646,1162.0,160.66,0.61,0.014036000000000002,-0.013404,-0.059215,0.364
2002-08-21,7.53000021,4.8,6.31,0,25.520131228337103,853.6864211560311,0.011022716,0.0139940710810089,1.057937842,0,0,69.080421210562,1,949.36,931.32,951.59,937.43,34.28530155,27.69,1.22000021,0,0,0.00247408927044379,33.9679546011456,0.016427804,1.72,1.595,-0.0391800676296778,5.9,1649.0,2.5836,4.1971,107.14,-0.050401765,51.9,68.3,50.2,36540.0,22.73827427,47400.0,1014.0,3.93,-0.0254944672448098,28.23,2.9153,54.0938,21.4,1.7646,2126.0,67.28,0.5,0.014419999999999999,-0.014216999999999999,-0.072483,0.34299999999999997
2002-08-22,7.51999998,4.8,6.37,0,25.884028627396997,853.6864211560311,0.011022716,0.0139940710810089,1.028810501,0,0,69.751385092816,2,962.7,946.43,965.0,949.36,34.77962428,27.68,1.14999998,0,0,0.0016887148777867,34.4469854623529,0.01618873,1.73,1.611,-0.0484119245564458,5.9,1649.0,2.6776,4.3166,108.13,-0.050401765,51.9,68.3,50.2,31140.0,18.27284562,52320.0,1018.0,3.93,-0.0150258054851045,27.75,2.9566,54.0608,21.4,1.7646,1936.0,79.75,0.41,0.014493,-0.012629999999999999,-0.056473,0.359
2002-08-23,7.57999992,4.5,6.33,0,25.3019957042356,853.6864211560311,0.011022716,0.0139940710810089,0.97108913,0,0,68.250733246563,3,940.86,937.17,962.7,962.7,33.99060694,27.68,1.24999992,0,0,0.00112580991852447,33.6674785082411,0.016515198999999998,1.72,1.617,-0.0305779648740938,5.9,1649.0,2.5947,4.2334,107.97,-0.050401765,51.9,68.3,50.2,52320.0,16.37414273,30660.0,1021.0,3.93,0.00628943661009797,29.32,2.8898,54.413000000000004,21.4,1.7646,948.0,32.99,0.67,0.014133000000000001,-0.012777,-0.06398200000000001,0.445
2002-08-26,7.51999998,4.5,6.32,0,25.4978770857108,853.6864211560311,0.011022716,0.0139940710810089,0.974274832,0,0,68.726904048867,4,947.95,930.42,950.8,940.86,34.24674855,27.68,1.19999998,0,0,0.000562904959262233,33.9230867689525,0.016391677,1.81,1.625,-0.07641104196412798,5.9,1649.0,2.5748,4.2237,107.86,-0.050401765,51.9,68.3,50.2,39120.0,17.68264584,52440.0,1021.0,3.93,0.0127740953769332,29.89,2.9112,54.34,21.4,1.7646,2141.0,136.26,0.65,0.015737,-0.013861000000000002,-0.058815,0.382
2002-08-27,7.51000023,4.5,6.38,0,25.149847421489703,853.6864211560311,0.011022716,0.0139940710810089,0.9975088390000001,0,0,67.933292297736,5,934.82,930.36,955.82,947.95,33.77239884,27.68,1.13000023,1,0,0.0,33.455227567541,0.01662764,1.79,1.642,-0.0506237777230628,5.9,1649.0,2.6117,4.2816,106.77,-0.006818478,51.9,68.3,50.2,52680.0,21.76622043,31020.0,1025.0,3.93,0.015634053808282,30.11,2.8717,54.3106,21.4,1.7646,1185.0,60.92,0.69,0.015544,-0.014597,-0.061786,0.363
2002-08-28,7.57000017,4.5,6.34,0,24.6988793585116,853.6864211560311,0.011022716,0.0139940710810089,0.894738644,0,0,66.447066896417,4,917.87,913.21,934.82,934.82,33.16004335,27.68,1.23000017,1,0,0.0,32.850706838766605,0.017006068,1.8,1.6369999999999998,-0.0370269962674487,5.9,1649.0,2.5525,4.2121,107.08,-0.006818478,51.9,68.3,50.2,51420.0,18.03022417,30660.0,1026.0,3.93,0.039666374572378996,33.32,2.8196,54.4902,21.4,1.7646,917.0,43.21,0.74,0.014649,-0.017567,-0.080434,0.355
2002-08-29,7.51999998,4.5,6.31,0,24.7020594157198,853.6864211560311,0.011022716,0.0139940710810089,0.8628757570000001,0,0,66.475926279486,3,917.8,903.33,924.59,917.87,33.20549928,27.64,1.20999998,1,0,0.0,32.8502274146623,0.017073556,1.82,1.64,-0.023814073898215,5.9,1649.0,2.4779,4.1374,106.7,-0.006818478,51.9,68.3,50.2,31800.0,21.99148465,42840.0,1030.0,3.93,0.0410229849106356,33.67,2.8201,54.3368,21.4,1.7646,1672.0,20.29,0.75,0.013529,-0.014091,-0.065567,0.321
2002-08-30,7.48999977,4.5,6.28,0,24.660682396176,853.6864211560311,0.011022716,0.0139940710810089,0.9503728459999999,0,0,66.21619832506501,2,916.07,910.17,928.15,917.8,33.44541804,27.39,1.20999977,1,0,0.0,32.7903424771261,0.017109008999999998,1.81,1.645,-0.0125939538427015,5.9,1649.0,2.4715,4.1409,106.98,-0.006818478,51.9,68.3,50.2,30960.0,18.53167699,48840.0,1036.0,3.93,0.0359153007665609,32.64,2.8171,54.3633,21.4,1.7646,1645.0,90.03,0.63,0.01546,-0.016554,-0.084633,0.336
2002-09-03,7.46000004,4.5,6.2,0,23.6413357502908,853.6864211560311,0.011022716,0.0139940710810089,0.7751235679999999,0,0,63.691065434862004,1,878.02,877.51,916.07,916.07,32.04452555,27.4,1.26000004,1,0,0.0,31.430672005454397,0.017868306,1.87,1.605,0.0376929310808737,5.9,1649.0,2.3343,3.9627,105.57,-0.006818478,51.9,68.3,50.2,53940.0,18.83884824,30660.0,1044.0,3.93,0.0878682791587366,39.97,2.6953,55.3736,21.4,1.7646,640.0,202.65,0.88,0.013645,-0.01686,-0.095118,0.391
2002-09-04,7.36999989,4.5,6.17,0,24.060475269294802,853.6864211560311,0.011022716,0.0139940710810089,0.8610574759999999,0,0,64.600114718268,0,893.4,875.73,896.1,878.02,32.54644809,27.45,1.19999989,0,0,0.0,31.983169462606302,0.017879382,1.74,1.5919999999999999,0.0172830995602056,5.9,1649.0,2.3422,3.9608,106.1,-0.006818478,51.9,68.3,50.2,41340.0,20.36804148,53280.0,1050.0,3.93,0.0685286260844262,37.44,2.7369,55.5474,21.4,1.7646,2099.0,92.9,0.6,0.014163999999999998,-0.017687,-0.09804500000000001,0.251
2002-09-05,7.36000013,4.5,6.19,0,23.6816431091146,853.6864211560311,0.011022716,0.0139940710810089,0.863671875,1,0,64.051798704891,0,879.15,870.5,893.4,893.4,32.027322399999996,27.45,1.17000013,0,0,0.0,31.4752016928257,0.018007985,1.75,1.577,0.007198286065863491,5.9,1649.0,2.3269,3.925,105.98,-0.001093195,51.9,68.3,50.2,33180.0,20.38869651,30660.0,1063.0,3.93,0.0811566756216487,38.86,2.6933,55.6458,21.4,1.7646,979.0,91.14,0.69,0.013587,-0.015036,-0.071378,0.188
2002-09-06,7.38000011,4.5,6.26,0,24.084512629091897,853.6864211560311,0.011022716,0.0139940710810089,0.9297078879999999,0,0,64.931988605228,0,893.92,879.15,899.07,879.15,32.54168183,27.47,1.12000011,0,0,0.0,32.006137190714895,0.017609361,1.71,1.6219999999999999,-0.0039946622655076605,5.7,1649.0,2.3623,4.0113,106.84,-0.001093195,51.9,68.3,50.2,30660.0,19.40492175,51360.0,1085.0,3.93,0.0661900452850799,36.33,2.7373,55.7572,21.4,1.7646,2167.0,81.03,0.62,0.015024000000000001,-0.014719999999999999,-0.070431,0.188
2002-09-09,7.46999979,4.5,6.25,0,24.3331169273638,853.6864211560311,0.011022716,0.0139940710810089,0.9450734940000001,0,0,65.40815940753299,0,902.96,882.92,907.34,893.92,32.83490909,27.5,1.21999979,0,0,0.0,32.331876287842604,0.017434693,1.76,1.6369999999999998,-0.00885192804791152,5.7,1649.0,2.3892,4.0585,107.1,-0.001093195,51.9,68.3,50.2,34380.0,17.70269847,51720.0,1102.0,3.93,0.0681201875970354,36.45,2.7664,55.8771,21.4,1.7646,1699.0,108.3,0.67,0.01459,-0.014224,-0.077113,0.157
2002-09-10,7.46000004,4.5,6.23,0,24.5165868816434,853.6864211560311,0.011022716,0.0139940710810089,1.0880455409999998,0,0,66.15847955892801,0,909.58,900.5,909.89,902.96,33.06361323,27.51,1.23000004,0,0,0.0,32.5709313779445,0.017306108,1.74,1.631,-0.0434407426846447,5.7,1649.0,2.3243,3.9941,107.52,-0.001093195,51.9,68.3,50.2,48660.0,17.86810299,35700.0,1126.0,3.93,0.0604245991116261,35.08,2.7857,55.5789,21.4,1.7646,1657.0,116.98,0.57,0.014029,-0.015016,-0.062624,0.157
2002-09-11,7.42999983,4.5,6.24,0,24.518153297807103,853.6864211560311,0.011022716,0.0139940710810089,1.024873551,0,0,65.747243631094,0,909.45,908.47,924.02,910.63,33.05888768,27.51,1.18999983,0,0,0.0,32.5683664259035,0.017220518,1.72,1.655,-0.0472734135739676,5.7,1649.0,2.3785,4.0584,107.62,-0.001093195,51.9,68.3,50.2,53400.0,18.2176077,40380.0,1146.0,3.93,0.0611144019480436,34.81,2.7849,55.5669,21.4,1.7646,1557.0,165.35,0.49,0.015972999999999998,-0.014088,-0.056815,0.188
2002-09-12,7.48999977,4.5,6.19,1,23.915433056627304,853.6864211560311,0.011022716,0.0139940710810089,1.017742504,0,0,64.535179843797,0,886.91,884.84,909.45,909.45,32.23954925,27.51,1.29999977,0,0,0.0,31.763301393024303,0.017840175,1.74,1.652,-0.0548814611655233,5.7,1649.0,2.2802,3.96,107.13,-0.001093195,51.9,68.3,50.2,52800.0,14.96473492,30660.0,1163.0,3.93,0.0829899462816047,37.5,2.7161,56.1722,21.4,1.7646,789.0,69.48,0.67,0.015819999999999997,-0.017271,-0.079529,0.188
2002-09-13,7.42999983,4.5,6.15,0,23.9985883134518,853.6864211560311,0.011022716,0.0139940710810089,0.931417382,0,0,64.69390320407601,0,889.81,877.05,892.75,886.91,32.34496547,27.51,1.27999983,0,0,0.0,31.8692523353429,0.017782729,1.72,1.65,-0.0570066888888183,5.7,1649.0,2.2358,3.9052,108.06,-0.001093195,51.9,68.3,50.2,32220.0,20.21803666,44640.0,1178.0,3.93,0.0725936422608825,35.82,2.7247,56.1253,21.4,1.7646,1649.0,194.68,0.71,0.013822999999999998,-0.018283,-0.105677,0.188
2002-09-16,7.36000013,4.5,6.13,0,23.9717937603933,853.6864211560311,0.011022716,0.0139940710810089,0.905828855,0,0,64.852626564356,0,891.1,878.91,891.84,889.81,32.39185751,27.51,1.23000013,0,0,0.0,31.8291720899506,0.017773976,1.83,1.6569999999999998,-0.0676705948092024,5.7,1649.0,2.2126,3.9126,108.24,-0.001093195,51.9,68.3,50.2,36300.0,15.84562971,52140.0,1186.0,3.93,0.0827281044331607,36.74,2.7295,56.0164,21.4,1.7646,1320.0,122.76,0.99,0.014988,-0.018458000000000002,-0.094968,0.196
2002-09-17,7.36999989,4.5,6.13,0,23.503755737266804,852.806563521227,0.011022716,0.0134305320410171,0.8258201959999999,0,0,63.366407656235,0,873.52,872.38,902.68,891.1,31.75281716,27.51,1.23999989,0,0,-0.000450831231993475,31.2035226862792,0.018087084,1.72,1.6569999999999998,-0.0607565025075155,5.7,1649.0,2.1372,3.8172,108.33,-0.001093195,51.9,68.3,50.2,52560.0,19.41098147,31140.0,1194.0,3.93,0.0914401723226947,38.01,2.6751,56.1104,21.4,1.7646,852.0,91.9,1.14,0.015212,-0.015465000000000001,-0.091036,0.196
2002-09-18,7.38000011,4.5,6.13,0,23.3993766727782,852.806563521227,0.011022716,0.0167601688574655,0.7844992890000001,0,0,62.731513493652,0,869.46,857.39,878.45,873.52,31.60523446,27.51,1.25000011,0,0,0.0023255860291636,31.060754305935998,0.018244576999999998,1.68,1.642,-0.026206815570856003,5.7,1649.0,2.1716,3.8413,107.76,-0.001093195,51.9,68.3,50.2,38640.0,23.61302781,51000.0,1202.0,3.93,0.0862609146448505,37.52,2.6627,56.108999999999995,21.4,1.7646,1155.0,116.74,1.17,0.014386000000000001,-0.020046,-0.11453499999999998,0.196
2002-09-19,7.36999989,4.5,6.11,0,22.700602890953697,852.806563521227,0.011022716,0.0167601688574655,0.8013437990000001,0,0,61.108213778521005,1,843.32,843.09,869.46,869.46,30.66618182,27.5,1.25999989,0,0,0.0017723664738722898,30.1293963752316,0.018765451000000002,1.69,1.617,0.0162359679875117,5.7,1609.0,2.1371,3.7761,107.0,-0.001093195,51.9,68.3,50.2,53880.0,20.03572893,30660.0,1215.0,3.93,0.10911027462932199,40.65,2.5834,56.7199,21.4,1.7646,662.0,110.6,1.04,0.016307,-0.019918,-0.104495,0.17800000000000002
2002-09-20,7.34000015,6.7,6.11,0,22.761048300591398,852.806563521227,0.011022716,0.0167601688574655,0.777296366,0,0,61.128415563108994,2,845.39,839.09,849.32,843.32,30.7302799,27.51,1.23000015,0,0,0.00121914691858098,30.205816296526198,0.018709105,1.7,1.6119999999999999,-0.0194745043630539,5.7,1609.0,2.1463,3.785,107.53,-0.001093195,51.9,68.3,50.2,37200.0,19.67174278,31380.0,1226.0,3.93,0.0970120458258203,38.98,2.5893,56.5267,21.4,1.7646,1548.0,81.92,1.03,0.016303,-0.019147,-0.093114,0.147
2002-09-23,7.38000011,6.7,6.07,0,22.451020890696302,852.806563521227,0.011022716,0.0167601688574655,0.7389469479999999,0,0,60.628377140249995,3,833.7,825.76,845.39,845.39,30.427007300000003,27.4,1.31000011,0,1,0.000665927363289676,29.7906664347334,0.01897793,1.74,1.617,-0.0229305289834395,5.7,1609.0,2.0556,3.6943,107.86,-0.001093195,51.9,68.3,50.2,35520.0,22.67728677,30660.0,1238.0,3.93,0.10079075309240303,39.68,2.5514,56.648999999999994,21.4,1.7646,829.0,162.95,0.66,0.014679,-0.019244999999999998,-0.10016599999999999,0.17
2002-09-24,7.32999992,6.7,6.04,0,22.0675915784875,852.806563521227,0.011022716,0.0167601688574655,0.771365517,0,0,59.650028239985,4,819.29,817.38,833.7,833.7,29.89018606,27.41,1.28999992,0,0,0.0,29.278366855086304,0.019323085,1.75,1.614,0.0402680703964761,5.7,1609.0,2.0055,3.6446,107.52,-0.001093195,51.9,68.3,50.2,53160.0,28.15667303,33660.0,1255.0,3.93,0.103902747367831,40.52,2.5062,56.7082,21.4,1.7646,890.0,130.74,0.65,0.014136000000000001,-0.019052,-0.10859,0.17
2002-09-25,7.34000015,6.7,6.15,0,22.6209940448857,852.806563521227,0.011022716,0.0167601688574655,0.8906199370000001,0,0,61.128415563108994,5,839.66,818.46,844.22,819.27,30.63334549,27.41,1.19000015,1,0,0.0,30.008638997114502,0.019076924,1.79,1.6219999999999999,-0.0146535772712406,5.7,1609.0,2.0982,3.7475,107.79,-0.001093195,51.9,68.3,50.2,36600.0,22.98935681,49080.0,1285.0,3.93,0.07647846690850099,37.33,2.5688,57.0109,21.4,1.7646,2193.0,474.03,0.58,0.014071,-0.016287,-0.076504,0.11599999999999999
2002-09-26,7.44000006,6.7,6.14,0,23.0377372630552,852.806563521227,0.011022716,0.0167601688574655,1.114473207,0,0,62.128504728721,4,854.95,839.66,856.6,839.66,31.19117111,27.41,1.30000006,1,0,0.0,30.557444030706503,0.018551997,1.8,1.617,-0.0410339301273292,5.7,1609.0,2.125,3.764,107.68,-0.009164287,51.9,68.3,50.2,30660.0,23.84884565,37740.0,1320.0,3.93,0.0571346377365964,34.6,2.6152,57.1372,21.4,1.7646,2221.0,224.47,0.5,0.014186,-0.015188,-0.06492300000000001,0.147
2002-09-27,7.42999983,6.7,6.11,0,22.2992023873658,852.806563521227,0.011022716,0.0167601688574655,1.01966808,0,0,59.968897543391,3,827.37,826.84,854.95,854.95,30.14098361,27.45,1.31999983,1,0,0.0,29.5742198894762,0.019170951000000002,1.78,1.597,-0.0241691829938729,5.7,1609.0,2.0503,3.6584,107.53,-0.009164287,51.9,68.3,50.2,54000.0,21.99640836,30660.0,1346.0,3.93,0.0731425655082676,36.97,2.5297,57.1175,21.4,1.7646,807.0,237.41,0.67,0.014778,-0.019065000000000002,-0.10211100000000001,0.147
2002-09-30,7.400000099999999,6.7,6.09,0,21.9766816983102,852.806563521227,0.011022716,0.0167601688574655,1.079280822,0,0,59.273186586621,2,815.28,800.2,827.37,827.37,27.1037234,30.08,1.3100001000000001,1,0,0.0,29.144683357566,0.019437825,1.85,1.527,-0.0333835769209956,5.7,1609.0,2.0475,3.5942,106.87,-0.009164287,51.9,68.3,50.2,32640.0,32.00091286,30660.0,1367.0,3.93,0.0917679142884919,39.69,2.4659999999999997,57.1079,21.4,1.7646,1338.0,135.82,0.82,0.013923,-0.020602000000000002,-0.113576,0.155
2002-10-01,7.38999987,6.7,6.15,0,22.859715122283696,852.806563521227,0.011022716,0.0167601688574655,1.235722175,0,0,62.121256282638996,1,847.91,812.82,847.93,815.28,28.18849734,30.08,1.23999987,1,0,0.0,30.3135532891329,0.01868913,1.85,1.5519999999999998,-0.064764103484778,5.7,1609.0,2.1374,3.7152,107.07,-0.009164287,51.9,68.3,50.2,33900.0,26.51068827,54000.0,1371.0,3.93,0.0498298345617422,34.12,2.5648,57.9269,21.4,1.7646,2086.0,171.5,0.65,0.013283000000000001,-0.015538,-0.073171,0.217
2002-10-02,7.46000004,6.7,6.14,0,22.3238897758021,852.806563521227,0.011022716,0.0167601688574655,1.078181576,0,0,60.25877886007,0,827.91,826.5,851.93,843.77,27.52360372,30.08,1.32000004,0,0,0.0,29.6009152359308,0.019366996,1.75,1.54,-0.0629743483135107,5.7,1609.0,2.1098,3.6671,107.16,-0.009164287,51.9,68.3,50.2,53160.0,24.93280396,42540.0,1365.0,3.93,0.0704524390599825,36.83,2.5042,57.6816,21.4,1.7646,911.0,142.56,0.67,0.013169,-0.014805,-0.06519,0.18600000000000003
2002-10-03,7.44000006,6.7,6.15,0,22.08562412769,852.806563521227,0.011022716,0.0167601688574655,0.916008615,1,0,59.650028239985,0,818.95,817.25,840.02,827.91,27.21668328,30.09,1.29000006,0,0,0.0,29.283159589216698,0.019341767,1.76,1.53,-0.0209399810553285,5.7,1609.0,2.1263,3.6835,106.97,-0.008782726999999999,51.9,68.3,50.2,44880.0,32.44715759,33420.0,1358.0,3.93,0.072298494793303,37.31,2.4767,57.7064,21.4,1.7646,1238.0,63.62,0.98,0.013686000000000002,-0.022727,-0.111945,0.155
2002-10-04,7.46000004,6.7,6.14,0,21.59347932704,852.806563521227,0.011022716,0.0167601688574655,0.94679739,0,0,58.555735364504,0,800.58,794.1,825.9,818.95,26.6150266,30.08,1.32000004,0,0,0.0,28.6290129299521,0.019778873,1.72,1.567,0.040425229841367004,5.6,1609.0,2.0667,3.6646,107.6,-0.008782726999999999,51.9,68.3,50.2,46200.0,36.60339882,30900.0,1354.0,3.93,0.0856473512190935,39.46,2.4214,57.8079,21.4,1.7646,726.0,80.56,0.69,0.014573,-0.019772,-0.102297,0.155
