,BAA,SI,AAA,PPIR,CAPE,INDPRO,BBY,INF,ADVDECL,URR,SIM,ASP,DTOM,CLOSE,LOW,HIGH,OPEN,PER,EPS,CRP,TOM,FOMC,RELINF,CATY,DVY,FEDFUNDS,US3M,ASPFWR5,UR,HS,TERM,US10YR,DXY,NOS,NAPMNEWO,NAPMPRIC,NAPMPMI,LTIME,RV,HTIME,BDIY,DEL,VRP,VIX,PTB,IC,LOAN,BER,NYSEADV,PUC,PCR,sentiment2,sentiment3,sentiment1
2000-01-13,8.39999962,4.4,7.8,0,41.5249710011782,846.738579832926,0.011866403000000001,0.0234315316027995,1.051220439,0,1,101.54601106929,0,1449.68,1432.25,1454.2,1432.25,30.37251205,47.73,0.5999996199999991,0,0,-0.000729927097322225,58.4433925567268,0.011527013000000001,5.58,5.22,-0.00490096569375553,4.1,1600.0,1.227,6.63,101.0,0.012000601999999999,60.3,67.4,57.8,33720.0,11.16019804,51600.0,1403.0,1.97,0.0244201314155529,21.71,4.9326,35.9851,9.1,2.1137,1869.0,70.56,0.37,0.010851000000000001,-0.003819,0.008527
2000-01-14,8.38000011,4.4,7.84,0,41.9557823238795,852.503164336812,0.011866403000000001,0.0258040119564305,0.957862683,0,1,102.92472857395,0,1465.15,1449.68,1473.0,1449.68,30.70305951,47.72,0.5400001099999989,0,0,0.00141136621802325,59.0493973501719,0.011393789,5.56,5.25,-0.0471412210819623,4.1,1600.0,1.2790000000000001,6.678999999999999,101.72,0.012000601999999999,60.3,67.4,57.8,30660.0,13.39955863,36180.0,1404.0,1.97,0.0151221179926346,19.66,4.9874,36.0281,9.1,2.1137,1630.0,15.12,0.31,0.012077,0.000241,0.026817
2000-01-18,8.42000008,4.4,7.9,0,41.558337353876205,852.503164336812,0.011866403000000001,0.0258040119564305,0.9010628190000001,0,1,102.11501888993,0,1455.14,1451.3,1465.15,1465.15,30.50607966,47.7,0.520000079999999,0,0,0.0011801791797378,58.4898881420395,0.011474861999999999,5.83,5.23,-0.0279492192405096,4.1,1600.0,1.37,6.747999999999999,101.86,0.012000601999999999,60.3,67.4,57.8,37260.0,11.46664729,30660.0,1405.0,1.97,0.0224577641455134,21.5,4.9559,35.8034,9.1,2.1137,1289.0,52.55,0.35,0.011254,-0.000781,0.023996
2000-01-19,8.47000027,4.4,7.87,0,41.567985254413294,852.503164336812,0.011866403000000001,0.0258040119564305,0.958781001,0,1,102.94664570472,0,1455.9,1448.68,1461.39,1455.14,30.51561518,47.71,0.60000027,0,0,0.000948992141452366,58.503337733710794,0.011464592,5.47,5.35,-0.0440178579108953,4.1,1712.0,1.406,6.732,101.76,0.012000601999999999,60.3,67.4,57.8,31860.0,9.743205403,46200.0,1400.0,1.97,0.0233415507987169,21.72,4.9546,35.6413,9.1,2.1137,1449.0,54.92,0.39,0.011333,-0.001059,0.030095
2000-01-20,8.43000031,4.4,7.89,0,41.2611127244944,852.503164336812,0.011866403000000001,0.0258040119564305,0.9551495990000001,0,1,101.37093173986,1,1445.57,1438.54,1465.71,1455.9,30.31180541,47.69,0.540000310000001,0,0,0.000474496070726183,58.0715198437541,0.011544941000000001,5.44,5.3,-0.0325964383167221,4.1,1712.0,1.3319999999999999,6.787999999999999,101.36,0.012000601999999999,60.3,67.4,57.8,44040.0,15.53369299,33000.0,1393.0,1.97,0.0225112538860504,21.75,4.9185,35.5505,9.1,2.1137,1178.0,54.93,0.41,0.010648999999999999,-0.000984,0.032906
2000-01-21,8.44999981,4.4,7.86,0,41.1290606931146,852.503164336812,0.011866403000000001,0.0258040119564305,0.8799227009999999,0,1,101.15208257807,2,1441.36,1439.6,1453.18,1445.57,30.22352694,47.69,0.589999809999999,0,0,0.0,57.8858573525303,0.011571799999999998,5.36,5.3,-0.06212565465378501,4.1,1712.0,1.301,6.765,101.81,0.012000601999999999,60.3,67.4,57.8,52260.0,10.67964765,30780.0,1384.0,1.97,0.0190330026612068,20.82,4.9035,35.486,9.1,2.3944,1284.0,81.45,0.41,0.012319,-0.001175,0.020704
2000-01-24,8.42000008,4.4,7.8,0,39.9809746573467,852.503164336812,0.011866403000000001,0.0258040119564305,0.815013373,0,1,98.285126344059,3,1401.53,1395.42,1454.09,1441.36,29.38834137,47.69,0.62000008,0,0,0.0,56.27104500678411,0.011905196000000002,5.53,5.33,-0.0065971562364871,4.1,1712.0,1.2329999999999999,6.685,102.2,0.012000601999999999,60.3,67.4,57.8,52740.0,19.36804316,31200.0,1378.0,1.97,0.0321407411213446,24.07,4.7685,35.5279,9.1,2.3234,1033.0,35.57,0.38,0.012131,-0.001184,0.013459
2000-01-25,8.35999966,4.4,7.77,0,40.2118562376841,852.503164336812,0.011866403000000001,0.0258040119564305,0.810197555,0,1,99.40128928376998,4,1410.03,1388.49,1414.26,1401.53,29.566575800000003,47.69,0.58999966,0,0,0.0,56.5968555741395,0.011829791000000001,5.46,5.4,-0.00808553348432379,4.1,1712.0,1.13,6.692,102.41,0.012000601999999999,60.3,67.4,57.8,46920.0,20.61491501,52620.0,1368.0,1.97,0.0258997460408704,23.02,4.7986,35.2897,9.1,2.3559,1217.0,5.93,0.45,0.011255,-0.0060420000000000005,-0.006339
2000-01-26,8.32999992,4.4,7.73,0,40.0309081131228,852.503164336812,0.011866403000000001,0.0258040119564305,0.8482406020000001,0,1,98.613432301336,5,1404.09,1400.16,1412.73,1410.03,29.42967931,47.71,0.59999992,1,0,0.0,56.343418139336606,0.011787086,5.52,5.41,0.000755578538053011,4.1,1712.0,1.103,6.664,102.44,0.012000601999999999,60.3,67.4,57.8,36960.0,12.9382235,32460.0,1354.0,1.97,0.0258461785046606,23.03,4.7775,35.1815,9.1,2.344,1698.0,30.54,0.45,0.011351,-0.005194,0.009396999999999999
2000-01-27,8.27999973,4.4,7.67,0,39.861768434073,852.503164336812,0.011866403000000001,0.0258040119564305,0.881528968,0,1,98.219503810119,4,1398.56,1380.71,1418.86,1404.09,29.31991614,47.7,0.60999973,1,0,0.0,56.106756545701295,0.011808832,5.61,5.41,0.0197094041876336,4.1,1712.0,1.09,6.692,103.17,0.045610912,60.3,67.4,57.8,51480.0,18.27234127,36360.0,1340.0,1.97,0.0262916909280771,23.54,4.7575,35.1703,9.1,2.3719,1456.0,46.19,0.42,0.011349,-0.008208,-0.011773
2000-01-28,8.22999954,4.4,7.69,0,38.7561259679709,852.503164336812,0.011866403000000001,0.0258040119564305,0.8523665659999999,0,1,95.155615545098,3,1360.16,1356.2,1398.56,1398.56,28.50293378,47.72,0.539999539999999,1,0,0.0,54.5524984839422,0.012231958000000001,5.58,5.47,0.0472419825045387,4.1,1712.0,1.038,6.6579999999999995,104.48,0.045610912,60.3,67.4,57.8,53400.0,24.64834066,30660.0,1329.0,1.97,0.03660577051374,26.14,4.626,35.6275,9.1,2.3397,944.0,85.4,0.45,0.012012,-0.006104999999999999,-0.004917
2000-01-31,8.26000023,4.4,7.78,0,39.7221045204753,852.503164336812,0.011866403000000001,0.0258040119564305,0.92259164,0,1,97.73803565418699,2,1394.46,1350.05,1394.5,1360.16,29.27078086,47.64,0.480000229999999,1,0,0.0,55.9133726122204,0.01193368,5.87,5.53,0.0189268494757337,4.1,1712.0,0.973,6.665,105.13,0.045610912,60.3,67.4,57.8,35700.0,21.43207467,54000.0,1319.0,1.97,0.0283355288336377,24.95,4.7448,36.1875,9.1,2.3663,1452.0,55.95,0.45,0.010983,-0.000745,-0.004939
2000-02-01,8.35999966,4.4,7.69,0,40.1328073075408,852.503164336812,0.011749217,0.0258040119564305,0.9834972,0,1,98.700971966051,1,1409.28,1384.79,1412.49,1394.46,29.58807474,47.63,0.669999659999999,1,1,0.0,56.492734865726796,0.011771038999999999,5.79,5.55,0.022633109149647,4.1,1712.0,0.9109999999999999,6.619,104.92,0.045610912,60.3,67.4,57.8,33420.0,15.41067653,53100.0,1311.0,1.97,0.0199130193475411,23.45,4.797,36.2549,9.1,2.3068,1634.0,46.63,0.38,0.012808000000000002,-0.002366,0.007717
2000-02-02,8.27000046,4.4,7.65,0,40.1168132936284,852.503164336812,0.011749217,0.0258040119564305,0.988091046,0,1,98.788511630766,0,1409.12,1403.49,1420.61,1409.28,29.58471552,47.63,0.62000046,0,0,0.0,56.4715247241531,0.011752363,5.64,5.5,0.000515496660454039,4.1,1712.0,0.928000000000001,6.5729999999999995,104.79,0.045610912,60.3,67.4,57.8,48480.0,16.77285085,50880.0,1296.0,1.97,0.0186538457610991,23.12,4.7926,36.2464,9.1,2.302,1657.0,58.44,0.38,0.011337,-0.0018809999999999999,0.014077000000000001
2000-02-03,8.22000027,4.4,7.56,0,40.5564937631779,852.503164336812,0.011749217,0.0258040119564305,1.035270406,1,1,100.27668593092,0,1424.97,1398.52,1425.78,1409.12,29.91120907,47.64,0.66000027,0,0,0.0,57.091388508486205,0.011641936,5.71,5.43,-0.0124514954121151,4.1,1712.0,0.877,6.489,103.8,0.06416770599999999,60.3,67.4,57.8,41580.0,18.166299600000002,49680.0,1286.0,1.97,0.0144390315650452,22.01,4.8461,36.285,9.1,2.1912,2018.0,31.15,0.39,0.011757,-0.004778,0.0064930000000000005
2000-02-04,8.13000011,4.4,7.56,0,40.5278872372298,852.503164336812,0.011749217,0.0258040119564305,1.08153985,0,1,99.860840308927,0,1424.37,1420.63,1435.91,1424.97,29.90489187,47.63,0.57000011,0,0,0.0,57.052021128103895,0.011658958,5.7,5.49,-0.0288204070377959,4.0,1712.0,0.887,6.5489999999999995,104.29,0.06416770599999999,60.3,67.4,57.8,52740.0,11.66354913,32400.0,1280.0,1.97,0.014759367617344,21.54,4.8456,36.2273,9.1,2.2717,1412.0,77.9,0.35,0.011447,-0.004453,-0.000503
2000-02-07,8.13000011,4.4,7.7,0,40.5126661771122,852.503164336812,0.011749217,0.0258040119564305,1.067678746,0,1,99.70767811027201,0,1424.24,1413.33,1427.15,1424.37,29.89588581,47.64,0.43000010999999894,0,0,0.0,57.0318264837851,0.011538533,5.76,5.47,-0.0214516004569997,4.0,1712.0,1.02,6.638999999999999,104.64,0.06416770599999999,60.4,72.4,56.7,49140.0,12.16009543,30660.0,1276.0,1.97,0.0214271674512761,22.79,4.8456,36.0622,9.1,2.3399,1207.0,42.67,0.35,0.010542000000000001,-0.000842,0.011732
2000-02-08,8.30000019,4.4,7.59,0,40.998220475261796,852.503164336812,0.011749217,0.0258040119564305,1.06885185,0,1,101.06454291335,0,1441.72,1424.24,1441.83,1424.24,30.25010491,47.66,0.710000190000001,0,0,0.0,57.716128001932795,0.01144784,5.67,5.52,-0.0237249152598922,4.0,1712.0,0.936000000000001,6.6129999999999995,104.22,0.06416770599999999,60.4,72.4,56.7,30660.0,10.86076378,34560.0,1277.0,1.97,0.0149688247919123,21.25,4.9037,35.9615,10.9,2.3128,1547.0,71.26,0.45,0.011111,-0.002564,-0.002716
2000-02-09,8.18000031,4.4,7.65,0,40.1331425517056,852.503164336812,0.011749217,0.0258040119564305,1.018142006,0,1,98.94167382942,0,1411.7,1411.65,1444.55,1441.72,29.62644281,47.65,0.53000031,0,0,0.0,56.4995211463904,0.011747638000000001,5.76,5.49,-0.0173391358141477,4.0,1712.0,1.026,6.66,103.5,0.06416770599999999,60.4,72.4,56.7,54000.0,14.88232844,30660.0,1293.0,1.97,0.0226505809464966,22.9,4.8017,36.3244,10.9,2.3454,1002.0,44.4,0.44,0.011156999999999999,-0.0038079999999999998,-0.000157
2000-02-10,8.26000023,4.4,7.77,0,40.2675586770569,852.503164336812,0.011749217,0.0258040119564305,0.918722539,0,1,99.138670289626,0,1416.83,1406.43,1422.1,1411.7,29.73410283,47.65,0.49000023,0,0,0.0,56.690036449095295,0.011640663,5.79,5.5,-0.0245135565786911,4.0,1712.0,1.0170000000000001,6.671,104.13,0.06416770599999999,60.4,72.4,56.7,51060.0,16.45777282,42000.0,1317.0,1.97,0.0228062601545365,23.07,4.8195,35.9256,10.9,2.3512,1200.0,45.04,0.41,0.012103000000000001,-0.0040219999999999995,0.006958
2000-02-11,8.39000034,4.4,7.74,0,39.412004742645294,852.503164336812,0.011749217,0.0258040119564305,0.866873835,0,1,97.125258001183,0,1387.12,1378.89,1416.83,1416.83,29.11059811,47.65,0.65000034,0,0,0.0,55.4872458971999,0.011966138000000001,5.71,5.48,-0.0256985978024904,4.0,1712.0,0.973,6.604,104.1,0.06416770599999999,60.4,72.4,56.7,51540.0,18.81883396,30780.0,1345.0,1.97,0.0289624945902977,24.42,4.7184,36.2509,10.9,2.2876,1067.0,48.11,0.43,0.011925,-0.004883,0.002188
2000-02-14,8.35999966,4.4,7.67,0,39.480951981033,852.503164336812,0.011749217,0.0258040119564305,0.892778594,0,1,97.69426582183,0,1389.94,1380.53,1394.93,1387.12,29.16977964,47.65,0.68999966,0,0,0.0,55.585858811135,0.011976431000000001,5.79,5.46,-0.0340817303996689,4.0,1712.0,0.935,6.553999999999999,104.72,0.06416770599999999,60.4,72.4,56.7,45420.0,15.35308766,31380.0,1365.0,1.97,0.0286656887475353,24.38,4.729,36.1168,10.9,2.2398,1402.0,54.69,0.45,0.011045000000000001,-0.0021850000000000003,0.001493
2000-02-15,8.30000019,4.4,7.69,0,39.6962187372234,858.528672139295,0.011749217,0.0258040119564305,0.898217116,0,1,98.799432379018,0,1402.05,1376.25,1407.72,1389.94,29.42392445,47.65,0.61000019,0,0,0.0,55.89046689684879,0.011777468999999999,5.85,5.58,-0.0335901403617606,4.0,1712.0,0.811999999999999,6.5520000000000005,104.69,0.06416770599999999,60.4,72.4,56.7,37800.0,17.16834906,51900.0,1393.0,1.97,0.021942830571505,22.92,4.7729,36.1145,10.9,2.2494,1512.0,29.86,0.44,0.011805,-0.000496,0.010196
2000-02-16,8.32999992,4.4,7.72,1,39.278108012634604,858.528672139295,0.011749217,0.0251962939188877,0.948768835,0,1,97.34410716296999,0,1387.67,1385.58,1404.55,1402.05,29.12214061,47.65,0.6099999200000009,0,0,-0.00048617443003422597,55.30333051610471,0.012008208000000001,5.67,5.55,-0.0390929210654426,4.0,1775.0,0.8170000000000001,6.545,104.28,0.06416770599999999,60.4,72.4,56.7,52920.0,13.59316388,32580.0,1419.0,1.97,0.0245952199649793,23.51,4.726,36.134,10.9,2.2448,1273.0,24.55,0.41,0.011627,-0.00413,0.007148999999999999
2000-02-17,8.35000038,4.4,7.71,0,39.283848224321105,858.528672139295,0.011749217,0.0251962939188877,0.974327563,0,1,96.840721876263,1,1388.26,1380.07,1399.88,1387.67,29.13452256,47.65,0.6400003800000009,0,0,-0.00036463082252567004,55.312921028651296,0.012012145,5.66,5.57,-0.0375375474423314,4.0,1775.0,0.8290000000000001,6.567,104.27,0.06416770599999999,60.4,72.4,56.7,39480.0,19.281094600000003,31260.0,1438.0,1.97,0.021320814254768998,23.17,4.7268,35.8578,10.9,2.2703,1398.0,31.56,0.46,0.012953000000000001,-0.00591,-0.017336
2000-02-18,8.32999992,4.4,7.7,0,38.0799435405131,858.528672139295,0.011749217,0.0269719676615656,0.9459992490000001,0,1,94.76168705388099,2,1346.09,1345.32,1388.59,1388.26,28.24952781,47.65,0.62999992,0,0,0.00117745177912525,53.62013731674029,0.012368467,5.7,5.57,0.00492585112435404,4.0,1775.0,0.7440000000000001,6.489,104.63,0.06416770599999999,60.4,72.4,56.7,51300.0,19.75397766,30660.0,1454.0,1.92,0.0344080372282035,26.0,4.5833,36.6724,10.9,2.2141,716.0,4.81,0.53,0.011595999999999999,-0.00421,0.011327
2000-02-22,8.31000042,4.4,7.62,0,38.2412879088466,858.528672139295,0.011749217,0.0269719676615656,0.9323653140000001,0,1,94.520920761318,3,1352.17,1331.88,1358.11,1346.09,28.37117079,47.66,0.69000042,0,0,0.0009438606380982141,53.8495695743553,0.012315071,5.81,5.6,0.0170659033043894,4.0,1775.0,0.597,6.361000000000001,103.28,0.06416770599999999,60.4,72.4,56.7,38280.0,21.63024824,52620.0,1481.0,1.92,0.0321558511287496,25.86,4.6055,36.5272,10.9,2.0975,1347.0,44.84,0.39,0.012326,-0.0041600000000000005,0.003917
2000-02-23,8.23999977,4.4,7.67,0,38.471547143203004,858.528672139295,0.011749217,0.0269719676615656,0.892738455,0,1,95.63708370103001,4,1360.69,1342.44,1370.11,1352.17,28.55592865,47.65,0.569999770000001,0,0,0.000710269497071182,54.175892397682,0.012232507,5.77,5.64,0.0125738835223479,4.0,1775.0,0.6,6.422000000000001,103.53,0.06416770599999999,60.4,72.4,56.7,37080.0,16.02503331,52140.0,1491.0,1.92,0.0227356444586893,23.89,4.6285,36.595,10.9,2.1436,1237.0,29.98,0.33,0.01179,-0.0007639999999999999,0.012439
2000-02-24,8.27999973,4.4,7.69,0,38.25575795973,858.528672139295,0.011749217,0.0269719676615656,0.854928093,0,1,93.711211077302,5,1353.43,1329.88,1364.8,1360.69,28.47527877,47.53,0.58999973,1,0,0.000355134748535591,53.8743087242737,0.012201821000000002,5.76,5.64,0.0335910857139293,4.0,1775.0,0.564,6.365,104.01,0.051820795999999995,60.4,72.4,56.7,49200.0,25.88497684,31620.0,1501.0,1.92,0.0240717014031502,24.38,4.6105,36.3431,10.9,2.0938,1017.0,112.09,0.36,0.012421,-0.0025629999999999997,0.007448000000000001
2000-02-25,8.30000019,5.4,7.72,0,37.67806799727921,858.528672139295,0.011749217,0.0269719676615656,0.818841815,0,1,93.371973166695,4,1333.36,1329.15,1362.14,1353.43,28.0235393,47.58,0.5800001900000009,1,0,0.0,53.06334721068521,0.012444523999999998,5.73,5.62,0.0557654798840047,4.0,1775.0,0.56,6.3260000000000005,105.26,0.051820795999999995,60.4,72.4,56.7,53460.0,22.77008442,33420.0,1511.0,1.92,0.0262603620757693,25.2,4.54,36.4109,10.9,2.0515,1143.0,24.16,0.36,0.01529,-0.0035039999999999997,-0.0067209999999999995
2000-02-28,8.35000038,5.4,7.75,0,38.0826301257748,858.528672139295,0.011749217,0.0269719676615656,0.936958614,0,1,95.330694874527,3,1348.05,1325.02,1360.82,1333.36,28.2965995,47.64,0.600000380000001,1,0,0.0,53.6352691646531,0.01240434,5.81,5.66,0.0252105664255151,4.0,1775.0,0.5939999999999991,6.422000000000001,105.27,0.051820795999999995,60.4,72.4,56.7,33300.0,21.39405725,51600.0,1521.0,1.92,0.0233847047014073,24.68,4.5891,36.4804,10.9,2.1434,1451.0,54.0,0.41,0.011354000000000001,-0.002093,0.008729
2000-02-29,8.38000011,5.4,7.69,0,38.5908912004371,858.528672139295,0.011749217,0.0269719676615656,0.993027523,0,1,96.24986135403401,2,1366.42,1348.05,1369.63,1348.05,28.67016366,47.66,0.690000109999999,1,0,0.0,54.352960592189895,0.012228941,5.85,5.64,-0.00392303106798541,4.0,1775.0,0.628,6.409,105.92,0.051820795999999995,60.4,72.4,56.7,30660.0,16.09871945,52500.0,1531.0,1.92,0.0186873680536283,23.37,4.6477,36.3774,10.9,2.1226,1794.0,36.19,0.36,0.011431,-0.000192,0.013016
2000-03-01,8.32999992,5.4,7.72,0,38.9407572921746,858.528672139295,0.011749217,0.0269719676615656,1.018055879,0,1,96.95017867175301,1,1379.19,1366.42,1383.46,1366.42,28.93203272,47.67,0.6099999200000009,1,0,0.0,54.8473169151752,0.012130171,5.78,5.6,-0.0124293429347907,4.0,1775.0,0.616000000000001,6.386,104.89,0.051820795999999995,60.4,72.4,56.7,30660.0,15.36788484,52920.0,1547.0,1.92,0.0121860772880813,21.64,4.6933,36.0937,10.9,2.1148,1543.0,18.29,0.39,0.010622,-0.00037,0.023431999999999998
2000-03-02,8.35000038,5.4,7.71,0,39.002517179548796,858.528672139295,0.011749217,0.0269719676615656,1.059658062,1,1,97.015801205693,0,1381.76,1370.35,1386.56,1379.19,28.97986577,47.68,0.6400003800000009,0,0,0.0,54.936099410526296,0.012006593000000001,5.76,5.59,0.0156955070086268,4.0,1775.0,0.625,6.3839999999999995,105.78,0.051820795999999995,60.4,72.4,56.7,43920.0,15.475597699999998,51960.0,1561.0,1.92,0.0100418761586319,21.06,4.7026,35.949,10.9,2.1282,1253.0,26.53,0.33,0.011422,-0.001417,0.018914
2000-03-03,8.35000038,5.4,7.68,0,39.7652176492857,858.528672139295,0.011749217,0.0269719676615656,1.137986883,0,1,98.832281463123,0,1409.17,1381.76,1410.88,1381.76,29.56093979,47.67,0.670000380000001,0,0,0.0,56.0116525371884,0.01176208,5.72,5.63,-0.0081948855357143,4.1,1775.0,0.569,6.388,106.0,0.055590479000000005,60.4,72.4,56.7,30660.0,11.92976516,42240.0,1578.0,1.92,0.0033057543589812698,19.21,4.7947,36.2288,10.9,2.1539,1688.0,137.1,0.32,0.011401999999999999,-0.0010689999999999999,0.012272
2000-03-06,8.31999969,5.4,7.69,0,39.24954266569279,858.528672139295,0.011749217,0.0269719676615656,1.106714408,0,1,97.869345151259,0,1391.28,1384.75,1409.74,1409.17,29.18565135,47.67,0.629999689999999,0,0,0.0,55.28676285037311,0.01197521,5.73,5.65,-0.00939557800932047,4.1,1775.0,0.593,6.4110000000000005,106.16,0.055590479000000005,60.4,72.4,56.7,53040.0,12.67250259,30660.0,1588.0,1.92,0.0135756004547129,21.5,4.7345,36.2679,10.9,2.1793,1098.0,74.38,0.35,0.010737,-0.0008759999999999999,0.013843000000000001
2000-03-07,8.32999992,5.4,7.7,0,38.2329878523982,858.528672139295,0.011749217,0.0269719676615656,1.0199922209999999,0,1,95.976246677684,0,1355.62,1349.99,1399.21,1391.28,28.43759178,47.67,0.62999992,0,0,0.0,53.856930668458396,0.012317353,5.68,5.65,-0.0041711483946825,4.1,1775.0,0.539000000000001,6.372999999999999,106.01,0.055590479000000005,58.7,71.6,55.8,53040.0,28.78453934,30780.0,1602.0,1.92,0.0240579424274234,24.31,4.6121,36.3354,10.9,2.1525,974.0,27.67,0.38,0.01149,5.1e-05,0.008168
2000-03-08,8.34000015,5.4,7.71,0,38.534861924283,858.528672139295,0.011749217,0.0269719676615656,0.9961206290000001,0,1,95.855932862817,0,1366.7,1346.62,1373.79,1355.62,28.67002308,47.67,0.63000015,0,0,0.0,54.2839194582905,0.012267901000000001,5.77,5.67,0.020147012666865003,4.1,1775.0,0.556999999999999,6.379,105.96,0.055590479000000005,58.7,71.6,55.8,35880.0,20.46860636,52080.0,1618.0,1.92,0.0198639252271544,23.82,4.6512,36.3041,10.9,2.155,1383.0,48.34,0.39,0.011298,-0.0035280000000000003,0.0027370000000000003
2000-03-09,8.35999966,5.4,7.74,0,39.5105484197323,858.528672139295,0.011749217,0.0269719676615656,1.03986053,0,1,98.657202133694,0,1401.69,1357.59,1401.82,1366.7,29.40402769,47.67,0.61999966,0,0,0.0,55.6599154826165,0.011767501999999999,5.79,5.66,0.0369997723239568,4.1,1775.0,0.511,6.343,105.37,0.055590479000000005,58.7,71.6,55.8,32460.0,16.08598349,53880.0,1634.0,1.92,0.0121993516675692,22.21,4.7669,36.69,10.9,2.1304,1635.0,86.32,0.32,0.01116,-0.001159,0.01317
2000-03-10,8.39999962,5.4,7.81,0,39.3131441679278,858.528672139295,0.011749217,0.0269719676615656,0.979346829,0,1,98.131964145404,0,1395.07,1392.07,1413.46,1401.69,29.27129668,47.66,0.58999962,0,0,0.0,55.3835118172534,0.011814325,5.75,5.68,0.0489085227104861,4.1,1775.0,0.491,6.382999999999999,105.71,0.055590479000000005,58.7,71.6,55.8,53400.0,17.70287307,35220.0,1645.0,1.92,0.00739608791657907,21.24,4.7457,36.7026,10.9,2.1728,1221.0,32.53,0.31,0.011195,-0.003164,0.008305
2000-03-13,8.47999954,5.4,7.85,0,38.9797934029932,858.528672139295,0.011749217,0.0269719676615656,0.982408869,0,1,97.05957103805001,0,1383.62,1364.84,1398.39,1395.07,29.03714586,47.65,0.62999954,0,0,0.0,54.9155229424275,0.012021502,5.81,5.71,0.0547798376943462,4.1,1775.0,0.5,6.37,105.5,0.055590479000000005,58.7,71.6,55.8,31200.0,23.70201423,43680.0,1649.0,1.92,0.0107435248628639,22.85,4.7046,36.6654,10.9,2.1775,1151.0,39.65,0.34,0.01141,-0.0033130000000000004,-0.005365999999999999
2000-03-14,8.52999973,5.4,7.78,0,38.2799306056612,858.528672139295,0.011749217,0.0269719676615656,1.027825965,0,1,95.680853533387,0,1359.15,1359.15,1395.38,1383.62,28.52360965,47.65,0.74999973,0,0,0.0,53.9316207358222,0.012242548999999998,5.8,5.71,0.0894000353693541,4.1,1775.0,0.406,6.292000000000001,105.2,0.055590479000000005,58.7,71.6,55.8,54000.0,17.20671022,31560.0,1645.0,1.92,0.0180780584562316,24.41,4.6196,36.7715,10.9,2.1221,1289.0,86.89,0.34,0.011289,-0.002925,0.005364
2000-03-15,8.46000004,5.4,7.75,1,39.198636640765,862.108782515392,0.011749217,0.0263646187209403,1.077843823,0,1,97.913114983617,0,1392.15,1356.99,1397.99,1359.15,29.216159499999996,47.65,0.710000040000001,0,0,-0.00048587915250024696,55.2274401796764,0.011939403000000001,5.9,5.69,0.0723910013065899,4.1,1775.0,0.42700000000000005,6.291,105.38,0.055590479000000005,58.7,71.6,55.8,31800.0,23.74352521,51600.0,1640.0,1.92,0.00679090715466178,22.34,4.7341,36.7135,10.9,2.1259,1916.0,66.14,0.45,0.010725,-0.001721,0.009161
2000-03-16,8.46000004,5.4,7.71,0,41.054752943333,862.108782515392,0.011749217,0.0263646187209403,1.15223292,0,1,102.48703025036998,0,1458.47,1392.15,1458.47,1392.15,30.58871644,47.68,0.7500000400000011,0,0,-0.000364409364375186,57.8424178310659,0.011501943999999998,5.77,5.7,0.043661186609352996,4.1,1781.0,0.382,6.245,105.18,0.055590479000000005,58.7,71.6,55.8,30660.0,21.33129412,51960.0,1633.0,1.92,-0.00152234417495346,20.77,4.9682,37.9721,10.9,2.0832,2392.0,26.73,0.38,0.012758,-0.001056,0.018088
